timestamp,step_mean,step_std,step_max,step_median,dist_to_centroid_mean,speed_roll_var_4h_mean,speed_roll_var_8h_mean,accel_roll_var_4h_mean,accel_roll_var_8h_mean,kde_prob_mean,kde_prob_std,kde_prob_day_mean,kde_prob_night_mean,kde_prob_adaptive_mean,kde_low_prob_ratio,kde_very_low_prob_count,turning_angle_mean,turning_angle_std,turning_angle_max,turning_angle_median,sharp_turns_ratio,moderate_turns_ratio,turning_entropy,mean_speed,accelerate,is_outside,hour,is_night
2018-08-31 12:00:00,252.3868239146631,0.0,252.3868239146631,252.3868239146631,2089.8847221282595,0.0,0.0,0.0,0.0,0.6939268898868235,0.0,0.6013775691293299,0.7238943521204629,0.6013775691293299,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,126.72141786510281,0.0,0,12,0
2018-08-31 14:00:00,162.67695210681327,0.0,162.67695210681327,162.67695210681327,2193.7955379683503,6163.105335628944,0.0,1876.494978409078,0.0,0.6731644248359983,0.0,0.5786105520215143,0.709093787036011,0.5786105520215143,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.2091479170272448,81.180624838443,22.726206667032898,0,14,0
2018-08-31 16:00:00,1126.5793419498248,0.0,1126.5793419498248,1126.5793419498248,1478.4070016781864,44936.64430744025,0.0,15102.361783116663,0.0,0.6754478529035864,0.0,0.5667488928917762,0.7313612037946029,0.5667488928917762,0.0,0,169.4002348925572,0.0,169.4002348925572,169.4002348925572,1.0,0.0,1.5817159224076232,564.5442136719612,242.22006121946902,0,16,0
2018-08-31 18:00:00,135.00314366072513,0.0,135.00314366072513,135.00314366072513,1380.8993926619873,42815.69066278604,14533.495677189045,41769.28687457855,9658.079811225776,0.6627349589740391,0.0,0.5595197517499659,0.7126565686259451,0.7126565686259451,0.0,0,108.10996421035216,0.0,108.10996421035216,108.10996421035216,1.0,0.0,1.8322488896002307,66.97138172503934,246.8323267202589,0,18,1
2018-08-31 20:00:00,680.7838580333078,0.0,680.7838580333078,680.7838580333078,1294.9781502118349,29835.877588239044,32340.5736444239,31737.9122525235,23031.55434311763,0.5984051329222948,0.0,0.452561807552384,0.7191213700453183,0.7191213700453183,0.0,0,114.23194779874434,0.0,114.23194779874434,114.23194779874434,1.0,0.0,2.020464498085396,342.1024412227677,138.25681381795394,0,20,1
2018-08-31 22:00:00,1556.59093463584,0.0,1556.59093463584,1556.59093463584,1026.0824789814428,47243.50604736277,53377.50080178946,10587.13177670482,27080.81731692732,0.4712646548374727,0.0,0.2993908526012288,0.6482521487861529,0.6482521487861529,0.0,0,56.59978945962605,0.0,56.59978945962605,56.59978945962605,0.0,1.0,1.9659573209491752,775.1732417608279,215.66674255595748,0,22,1
2018-09-01 00:00:00,884.0670307176614,0.0,884.0670307176614,884.0670307176614,1674.8346506577566,25640.359346450976,52119.7303242922,29742.89282540618,27921.304144291244,0.548262873957072,0.0,0.4056307406402907,0.6718082716442508,0.6718082716442508,0.0,0,1.9370835216299298,0.0,1.9370835216299298,1.9370835216299298,0.0,0.0,1.6709505944546688,441.9721303407278,166.57741995727818,0,0,1
2018-09-01 02:00:00,621.3353468451,0.0,621.3353468451,621.3353468451,2248.405250882714,10246.07737929121,31177.06462860061,5121.82871433875,20253.207775334853,0.6215666119916136,0.0,0.5195545359258178,0.6758704229831991,0.6758704229831991,0.0,0,57.476559583774836,0.0,57.476559583774836,57.476559583774836,0.0,1.0,1.5709505944546687,307.84575401078445,66.45402625761024,0,2,1
2018-09-01 04:00:00,640.9657116919246,0.0,640.9657116919246,640.9657116919246,2843.578014318983,733.2040179364863,28365.1801860782,2243.3078438295465,15546.267554420885,0.6540908861268431,0.0,0.5836892157289066,0.6581507848873096,0.6581507848873096,0.0,0,43.85228338568903,0.0,43.85228338568903,43.85228338568903,0.0,1.0,1.5709505944546687,325.6388035691404,9.039652612204552,0,4,1
2018-09-01 06:00:00,802.5618974458301,0.0,802.5618974458301,802.5618974458301,3451.136213574839,1547.0830827620885,6063.783995727987,457.01367169576355,5585.4799201769765,0.5641748387653545,0.0,0.5241922443792092,0.5378768184404205,0.5241922443792092,0.0,0,64.8110175197802,0.0,64.8110175197802,64.8110175197802,0.0,1.0,1.6709505944546688,398.62345899627326,36.25065666910572,0,6,1
2018-09-01 08:00:00,873.052195017543,0.0,873.052195017543,873.052195017543,3915.2624952808533,900.9619695981621,2385.409416177802,353.4883890572812,2115.7840951542266,0.5670646723237608,0.0,0.5264067919492109,0.5413079172605406,0.5264067919492109,0.0,0,99.96148674560709,0.0,99.96148674560709,99.96148674560709,1.0,0.0,1.9659573209491752,439.02610728637444,20.31701827690519,0,8,0
2018-09-01 10:00:00,626.0441435594099,0.0,626.0441435594099,626.0441435594099,3551.4318009424815,7223.271147491129,4257.772990213432,2108.5970189819664,1722.5736359151726,0.5650592422017976,0.0,0.5248285454632959,0.5389864066029916,0.5248285454632959,0.0,0,178.34157738100654,0.0,178.34157738100654,178.34157738100654,1.0,0.0,2.0609640474436812,313.37026095854776,62.89780961904561,0,10,0
2018-09-01 12:00:00,131.06615508875421,0.0,131.06615508875421,131.06615508875421,3423.0824686854658,16085.774524486122,19978.683337971474,1455.1070960442962,3673.9817633067732,0.583517534267992,0.0,0.5408260779638716,0.5582403454040817,0.5408260779638716,0.0,0,47.161974774402495,0.0,47.161974774402495,47.161974774402495,0.0,1.0,2.0609640474436812,65.30631949059033,123.60279436465697,0,12,0
2018-09-01 14:00:00,192.9693287335884,0.0,192.9693287335884,192.9693287335884,3580.3354516966115,5357.371450735302,22507.43070131041,5873.298298413277,3909.3152066855973,0.5473129207994033,0.0,0.5089671058652555,0.5211661488558718,0.5089671058652555,0.0,0,131.99675299415975,0.0,131.99675299415975,131.99675299415975,1.0,0.0,2.0609640474436812,96.83434394214083,15.821144135152192,0,14,0
2018-09-01 16:00:00,826.9579992059898,0.0,826.9579992059898,826.9579992059898,3968.423784650939,21328.147881079414,18044.959139927618,5884.3850627085085,9066.418602543534,0.5689246533109252,0.0,0.5279140858561913,0.5433985356454714,0.5279140858561913,0.0,0,102.17621894827931,0.0,102.17621894827931,102.17621894827931,1.0,0.0,1.865957320949175,410.62742029538805,155.81449308575034,0,16,0
2018-09-01 18:00:00,580.1673860443007,0.0,580.1673860443007,580.1673860443007,4360.3088994001555,32187.233238619854,40109.146437414114,12463.81951413518,11837.464533288221,0.5727581374825779,0.0,0.5264427927157209,0.5542846280001669,0.5542846280001669,0.0,0,6.108752892920819,0.0,6.108752892920819,6.108752892920819,0.0,0.0,1.7709505944546688,292.0305634451178,59.69640445483401,0,18,1
2018-09-01 20:00:00,2740.8876271172862,0.0,2740.8876271172862,2740.8876271172862,2308.4709476583603,283976.0182017288,242347.659943673,65520.18085582649,38601.30253120078,0.57544753216709,0.0,0.4704674758891487,0.6408612399859693,0.6408612399859693,0.0,0,107.77907415052573,0.0,107.77907415052573,107.77907415052573,1.0,0.0,1.7709505944546688,1368.1635409903258,537.171203433548,0,20,1
2018-09-01 22:00:00,3436.6626565494253,0.0,3436.6626565494253,3436.6626565494253,4634.966748851681,102845.74763472303,342133.49395667214,64243.605801809535,44884.79715913089,0.15199582616505738,0.0,0.10077043925183216,0.2030324009126315,0.2030324009126315,1.0,0,44.81678008240732,0.0,44.81678008240732,44.81678008240732,0.0,1.0,1.7709505944546688,1704.1302429170705,166.59505880665026,0,22,1
2018-09-02 00:00:00,1058.2496100656658,0.0,1058.2496100656658,1058.2496100656658,5418.510721064094,328911.62025282916,301340.64457845,139754.1087261351,137322.39197322866,0.24667931219755873,0.0,0.20294268957195408,0.27290213471702385,0.27290213471702385,0.0,0,75.35340703261656,0.0,75.35340703261656,75.35340703261656,0.0,1.0,1.7709505944546688,534.4695000331645,590.7377489312657,0,0,1
2018-09-02 02:00:00,227.10826057337056,0.0,227.10826057337056,227.10826057337056,5481.68867551373,109961.25113644516,374378.5829360259,44400.66032553787,150883.05645194725,0.2777981783819992,0.0,0.22475502622949262,0.31277303059245204,0.31277303059245204,0.0,0,36.753461396293424,0.0,36.753461396293424,36.753461396293424,0.0,1.0,1.9659573209491752,112.41437344481425,208.909453556725,0,2,1
2018-09-02 04:00:00,689.7157403561835,0.0,689.7157403561835,689.7157403561835,6094.541739686077,15598.77243728501,340507.4484434409,36275.18813132702,84991.11148992632,0.3138235551954161,0.0,0.2611983228346522,0.342850557664845,0.342850557664845,0.0,0,43.908862099685656,0.0,43.908862099685656,43.908862099685656,0.0,1.0,2.1609640474436813,346.9298121115356,117.96221590054449,0,4,1
2018-09-02 06:00:00,1055.4518392013529,0.0,1055.4518392013529,1055.4518392013529,5768.942261966916,18439.374291608565,63378.92790764438,2970.809988785107,70603.70274418598,0.19799295842452666,0.0,0.1832534789052303,0.18978091758010765,0.1832534789052303,1.0,0,138.4142081999458,0.0,138.4142081999458,138.4142081999458,1.0,0.0,2.1609640474436813,525.5361854944496,88.93263404958371,0,6,1
2018-09-02 08:00:00,1684.1432170108894,0.0,1684.1432170108894,1684.1432170108894,7120.326607199222,32118.357904171833,57005.08575979165,8416.900539296648,29089.606247941723,0.07986501164398893,0.0,0.0838589804006214,0.06227197140873363,0.0838589804006214,1.0,1,61.35472812294336,0.0,61.35472812294336,61.35472812294336,0.0,1.0,2.1609640474436813,846.1850078491559,161.10757299050144,1,8,0
2018-09-02 10:00:00,91.42603778950813,0.0,91.42603778950813,91.42603778950813,7197.851443297277,131251.90400619467,69286.36488972086,60640.324546025426,38079.164177759296,0.0804891814735275,0.0,0.08424062176380608,0.06315194530652908,0.08424062176380608,1.0,1,64.69601203313033,0.0,64.69601203313033,64.69601203313033,0.0,1.0,2.1609640474436813,45.76386763657248,400.65574315424084,1,10,0
2018-09-02 12:00:00,207.94831928323927,0.0,207.94831928323927,207.94831928323927,7016.311417981892,20661.613092529697,90112.04635478203,39780.38793412632,37479.275913390156,0.09439117374630847,0.0,0.09875689076640548,0.07410784310315534,0.09875689076640548,1.0,1,119.2677789243333,0.0,119.2677789243333,119.2677789243333,1.0,0.0,2.1609640474436813,102.5779596354702,28.025586625929268,0,12,0
2018-09-02 14:00:00,686.568698010908,0.0,686.568698010908,686.568698010908,7663.199799197764,12859.921377859695,78735.97711677624,10976.768918017173,36628.75844568512,0.0814675763328719,0.0,0.08321185772106572,0.06686889458311208,0.08321185772106572,1.0,1,129.8403321276316,0.0,129.8403321276316,129.8403321276316,1.0,0.0,1.9659573209491752,347.43425820062816,123.90816345720673,1,14,0
2018-09-02 16:00:00,149.88374315863126,0.0,149.88374315863126,149.88374315863126,7811.336254455956,13259.98882047226,15740.725595853914,12305.775415173515,28746.979987321272,0.07482678984628126,0.0,0.07599658480064342,0.062039221403697095,0.07599658480064342,1.0,1,9.906539764910605,0.0,9.906539764910605,9.906539764910605,0.0,0.0,1.7709505944546688,75.10877997926957,136.46599688152713,1,16,0
2018-09-02 18:00:00,362.2721329711402,0.0,362.2721329711402,362.2721329711402,8028.903646156524,29355.648403546955,18373.086384787777,15357.889994018904,11682.217027734418,0.07667693506662476,0.0,0.07688934855074092,0.0649902575358395,0.0649902575358395,1.0,1,45.742641827973145,0.0,45.742641827973145,45.742641827973145,0.0,1.0,1.7709505944546688,179.98615494011932,52.105789381597994,1,18,1
2018-09-02 20:00:00,2002.3000426714138,0.0,2002.3000426714138,2002.3000426714138,6400.962894309191,147680.914399197,109769.65937489003,30623.02738928818,30872.968704266852,0.06270741310766578,0.0,0.06598333721407852,0.04869279959398318,0.04869279959398318,1.0,1,159.03321391505602,0.0,159.03321391505602,159.03321391505602,1.0,0.0,1.5638651219508541,998.5150510620709,408.1872871642923,1,20,1
2018-09-02 22:00:00,0.0,0.0,0.0,0.0,0.0,30783.618486175714,128990.9798349516,21813.165096047844,32887.300030103484,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.139353872167201,0.0,0.0,0,22,1
2018-09-03 00:00:00,1819.5371231648137,0.0,1819.5371231648137,1819.5371231648137,5359.648605419366,21414.12173382201,78019.41468192896,21592.70895349105,31905.106893808475,0.013500600174450185,0.0,0.008337899081729442,0.01891414830030959,0.01891414830030959,1.0,1,7.6139525733312325,0.0,7.6139525733312325,7.6139525733312325,0.0,0.0,1.139353872167201,456.59651773270105,135.98959431100877,1,0,1
2018-09-03 02:00:00,1464.8331107459046,0.0,1464.8331107459046,1464.8331107459046,3943.05855680228,263058.21255531715,135036.48519508244,75666.28832337554,51634.97267685903,0.0674211388847031,0.0,0.023512148789767588,0.1204996847709125,0.1204996847709125,1.0,1,75.52632946632065,0.0,75.52632946632065,75.52632946632065,0.0,1.0,1.3567796494470397,730.4888763935804,136.58574472630085,1,2,1
2018-09-03 04:00:00,6534.308710008638,0.0,6534.308710008638,6534.308710008638,3513.66865153612,1348540.4432101792,990935.821667952,369370.2225228787,234986.23021822516,0.9691965514038285,0.0,0.8821016339037934,0.9504679299678482,0.9504679299678482,0.0,0,44.29004498739897,0.0,44.29004498739897,44.29004498739897,0.0,1.0,1.3567796494470397,3288.1620570353784,1287.0594702698452,0,4,1
2018-09-03 06:00:00,470.9797694928186,0.0,470.9797694928186,470.9797694928186,3924.415536688573,1872149.1227620137,1156407.6344350157,1451966.67302396,686141.6266637128,0.9787362964581974,0.0,0.9074086330462684,0.935938075746652,0.9074086330462684,0.0,0,62.11909067381484,0.0,62.11909067381484,62.11909067381484,0.0,1.0,1.5638651219508541,233.99491721972768,1517.3891392956587,0,6,1
2018-09-03 08:00:00,277.5099957287175,0.0,277.5099957287175,277.5099957287175,3846.594626953321,311452.9806211355,1314509.9033849328,496002.13923577964,728518.2396570146,0.9720942783966139,0.0,0.8675636356645684,0.9779862806941164,0.8675636356645684,0.0,0,80.32325084456943,0.0,80.32325084456943,80.32325084456943,0.0,1.0,1.9659573209491752,139.6276708069019,47.480375553623034,0,8,0
2018-09-03 10:00:00,619.5860694596606,0.0,619.5860694596606,619.5860694596606,4059.1502646014874,5051.518690332986,1358802.1092269807,83175.22722593593,681317.4204637543,0.9501765989928563,0.0,0.9168974050474471,0.8569515508581469,0.9168974050474471,0.0,0,178.53259404848794,0.0,178.53259404848794,178.53259404848794,1.0,0.0,2.1609640474436813,309.70700500621746,85.01605152978838,0,10,0
2018-09-03 12:00:00,364.0781604295217,0.0,364.0781604295217,364.0781604295217,4357.75386018951,3930.9248239443787,151822.32139936072,4116.1746553382,318500.3108107839,0.8648881428875501,0.0,0.8680842495643641,0.7319170125326209,0.8680842495643641,0.0,0,29.4364970039544,0.0,29.4364970039544,29.4364970039544,0.0,0.0,2.1609640474436813,180.1128730996672,64.111429828718,0,12,0
2018-09-03 14:00:00,246.7484307506355,0.0,246.7484307506355,246.7484307506355,4117.960202402165,2097.1698748187846,4538.8817142794705,642.7129495340723,39615.1497581293,0.9095719948942719,0.0,0.8952847415910475,0.7950874301048046,0.8952847415910475,0.0,0,132.97479726464627,0.0,132.97479726464627,132.97479726464627,1.0,0.0,2.1609640474436813,123.75234754838225,28.266633043274712,0,14,0
2018-09-03 16:00:00,109.94662398397608,0.0,109.94662398397608,109.94662398397608,4048.4910335103627,1852.5498452114352,6964.023995586656,571.1308630068498,2350.4287271087796,0.9325051834139672,0.0,0.908204856256545,0.8290028105119978,0.908204856256545,0.0,0,64.5540751026641,0.0,64.5540751026641,64.5540751026641,0.0,1.0,2.1609640474436813,55.257272978125634,34.42444066074603,0,16,0
2018-09-03 18:00:00,519.3413547339743,0.0,519.3413547339743,519.3413547339743,4225.294938891769,7731.939076022443,4507.973267092605,3716.0440047081174,2970.6974535419977,0.8210540313110394,0.0,0.8230044297599886,0.6963791588594012,0.6963791588594012,0.0,0,157.95717313939068,0.0,157.95717313939068,157.95717313939068,1.0,0.0,2.1609640474436813,260.39399401703446,102.85406625906292,0,18,1
2018-09-03 20:00:00,243.59499358432987,0.0,243.59499358432987,243.59499358432987,4001.323544759315,3536.4528126860178,4402.552818624368,4974.0168953400735,2974.616775796663,0.8661796615606424,0.0,0.8528548685627245,0.756753197535867,0.756753197535867,0.0,0,90.49868409078306,0.0,90.49868409078306,90.49868409078306,1.0,0.0,2.1609640474436813,120.97420015223997,69.23868918654438,0,20,1
