timestamp,location-lat,location-long,speed,raw_accel,dist,turning_angle,turning_angle_clean,bearing,kde_probability,kde_prob_day,kde_prob_night,kde_prob_adaptive,kde_home_range,spatial_anomaly,persistence_anomaly,behavioral_anomaly,temporal_anomaly,acceleration_anomaly,anomaly_score,point_is_outside,point_is_outside_old_OR
2018-08-31 12:00:36,6.852899,-4.924251,126.72141786510281,0.0,252.3868239146631,0.0,0.0,0.0,0.6750978034173896,0.604046521672723,0.4856228076118974,0.604046521672723,Medium,0,0,0,0,0,0.0,0,0
2018-08-31 14:00:50,6.851429,-4.924305,81.180624838443,-22.726206667032898,162.67695210681327,0.0,0.0,182.08878673135882,0.6304437869117047,0.5433234639313962,0.5045009489368931,0.5433234639313962,Medium,0,0,0,0,0,0.0,0,0
2018-08-31 16:00:34,6.861364,-4.922052,564.5442136719612,242.22006121946902,1126.5793419498248,169.4002348925572,169.4002348925572,12.688551838801619,0.44655019268414287,0.3491960974724553,0.44891675358581973,0.3491960974724553,Low,0,0,0,0,0,0.0,0,0
2018-08-31 18:01:31,6.860742,-4.921001,66.97138172503934,-246.8323267202589,135.00314366072513,108.10996421035216,108.10996421035216,120.79851604915378,0.4653421926575113,0.373516988880268,0.443912092847018,0.443912092847018,Low,0,0,0,0,0,0.0,0,0
2018-08-31 20:00:55,6.866857,-4.920292,342.1024412227677,138.25681381795394,680.7838580333078,114.23194779874434,114.23194779874434,6.566568250409435,0.2764961261613322,0.15203816235462808,0.43955856105335356,0.43955856105335356,Low,0,0,0,0,0,0.0,0,0
2018-08-31 22:01:24,6.873177,-4.907708,775.1732417608279,215.66674255595748,1556.59093463584,56.59978945962605,56.59978945962605,63.166357710035484,0.19247191596785607,0.06432078433037672,0.41181876380858873,0.41181876380858873,Very_Low,0,0,0,0,0,0.0,0,0
2018-09-01 00:01:25,6.876524,-4.900444,441.9721303407278,-166.57741995727818,884.0670307176614,1.9370835216299298,1.9370835216299298,65.10344123166541,0.25594561490969747,0.10245733589333042,0.4998104131738728,0.4998104131738728,Low,0,0,0,0,0,0.0,0,0
2018-09-01 02:02:31,6.882092,-4.899693,307.84575401078445,-66.45402625761024,621.3353468451,57.476559583774836,57.476559583774836,7.626881647890577,0.382721458907029,0.25273436991251824,0.49893345288120383,0.49893345288120383,Low,0,0,0,0,0,0.0,0,0
2018-09-01 04:00:37,6.885687,-4.895144,325.6388035691404,9.039652612204552,640.9657116919246,43.85228338568903,43.85228338568903,51.479165033579605,0.46035741777416217,0.3726678212685112,0.43188765654462064,0.43188765654462064,Low,0,0,0,0,0,0.0,0,0
2018-09-01 06:01:25,6.892746,-4.896829,398.62345899627326,36.25065666910572,802.5618974458301,64.8110175197802,64.8110175197802,346.6681475137994,0.3552576249459429,0.3029265901925973,0.3019084685321504,0.3029265901925973,Low,0,0,0,0,0,0.0,0,0
2018-09-01 08:00:44,6.893207,-4.888943,439.02610728637444,20.31701827690519,873.052195017543,99.96148674560709,99.96148674560709,86.62963425940652,0.3772851091339221,0.28955133484049156,0.39586504224461255,0.28955133484049156,Low,0,0,0,0,0,0.0,0,0
2018-09-01 10:00:36,6.892714,-4.894586,313.37026095854776,-62.89780961904561,626.0441435594099,178.34157738100654,178.34157738100654,264.97121164041306,0.3969447338297213,0.3398339042940619,0.3314299630619383,0.3398339042940619,Low,0,0,0,0,0,0.0,0,0
2018-09-01 12:01:01,6.89178,-4.895316,65.30631949059033,-123.60279436465697,131.06615508875421,47.161974774402495,47.161974774402495,217.80923686601056,0.41312056387950946,0.35651907364100077,0.33725085400692323,0.35651907364100077,Low,0,0,0,0,0,0.0,0,0
2018-09-01 14:00:35,6.893497,-4.895627,96.83434394214083,15.821144135152192,192.9693287335884,131.99675299415975,131.99675299415975,349.8059898601703,0.3543283060699149,0.30246507173713,0.30038938142263616,0.30246507173713,Low,0,0,0,0,0,0.0,0,0
2018-09-01 16:01:25,6.89324,-4.888149,410.62742029538805,155.81449308575034,826.9579992059898,102.17621894827931,102.17621894827931,91.98220880844963,0.37598407809155343,0.28566164774394937,0.40146888390695495,0.28566164774394937,Low,0,0,0,0,0,0.0,0,0
2018-09-01 18:00:37,6.893615,-4.882913,292.0305634451178,-59.69640445483401,580.1673860443007,6.108752892920819,6.108752892920819,85.87345591552881,0.4583646320600325,0.37711688963462364,0.41566784955178376,0.41566784955178376,Low,0,0,0,0,0,0.0,0,0
2018-09-01 20:00:49,6.86954,-4.888803,1368.1635409903258,537.171203433548,2740.8876271172862,107.77907415052573,107.77907415052573,193.65253006605454,0.38016307630899643,0.29337045342690093,0.3948735748016453,0.3948735748016453,Low,0,0,0,0,1,0.1,0,0
2018-09-01 22:01:49,6.842996,-4.872635,1704.1302429170705,166.59505880665026,3436.6626565494253,44.81678008240732,44.81678008240732,148.83574998364722,0.057854933192563206,0.05073074356636798,0.06482546872077868,0.06482546872077868,Very_Low,1,1,0,1,0,0.55,1,1
2018-09-02 00:00:37,6.8457,-4.863451,534.4695000331645,-590.7377489312657,1058.2496100656658,75.35340703261656,75.35340703261656,73.48234295103066,0.10955840451368681,0.11317048938600083,0.061722929077757026,0.061722929077757026,Very_Low,0,1,0,0,1,0.30000000000000004,1,1
2018-09-02 02:01:50,6.847342,-4.862217,112.41437344481425,-208.909453556725,227.10826057337056,36.753461396293424,36.753461396293424,36.728881554737235,0.12465443101530793,0.12100902673910395,0.08558523577699298,0.08558523577699298,Very_Low,0,0,0,0,0,0.0,0,0
2018-09-02 04:01:07,6.84835,-4.856059,346.9298121115356,117.96221590054449,689.7157403561835,43.908862099685656,43.908862099685656,80.63774365442289,0.1614198446179813,0.15456997410186085,0.1092117505043916,0.1092117505043916,Very_Low,0,0,0,0,0,0.0,0,0
2018-09-02 06:01:37,6.840958,-4.862099,525.5361854944496,88.93263404958371,1055.4518392013529,138.4142081999458,138.4142081999458,219.05195185436867,0.10984215482601913,0.1251417413160544,0.03399100163260367,0.1251417413160544,Very_Low,0,0,0,0,0,0.0,0,0
2018-09-02 08:01:02,6.826882,-4.856284,846.1850078491559,161.10757299050144,1684.1432170108894,61.35472812294336,61.35472812294336,157.6972237314253,0.09168493451295459,0.10904959328315529,0.0211727030367592,0.10904959328315529,Very_Low,1,1,0,0,0,0.4,1,1
2018-09-02 10:00:54,6.826839,-4.855458,45.76386763657248,-400.65574315424084,91.42603778950813,64.69601203313033,64.69601203313033,93.00121169829498,0.09322662809914806,0.1091124462969168,0.02536776597926587,0.1091124462969168,Very_Low,1,1,0,0,0,0.4,1,1
2018-09-02 12:02:32,6.828523,-4.856295,102.5779596354702,28.025586625929268,207.94831928323927,119.2677789243333,119.2677789243333,333.7334327739617,0.09924381565472548,0.11490496699973549,0.028520081582999436,0.11490496699973549,Very_Low,1,1,0,0,0,0.4,1,1
2018-09-02 14:01:06,6.827075,-4.850255,347.43425820062816,123.90816345720673,686.568698010908,129.8403321276316,129.8403321276316,103.57376490159328,0.07879983726286666,0.0799909176097545,0.054116202855857144,0.0799909176097545,Very_Low,1,1,0,0,0,0.4,1,1
2018-09-02 16:00:50,6.826538,-4.84901,75.10877997926957,-136.46599688152713,149.88374315863126,9.906539764910605,9.906539764910605,113.48030466650388,0.06771479930418682,0.0675584606447169,0.0525067142962314,0.0675584606447169,Very_Low,1,1,0,0,0,0.4,1,1
2018-09-02 18:01:36,6.827772,-4.845974,179.98615494011932,52.105789381597994,362.2721329711402,45.742641827973145,45.742641827973145,67.73766283853074,0.050355544951528386,0.04740263707041512,0.051622409870863264,0.051622409870863264,Very_Low,1,1,0,0,0,0.4,1,1
2018-09-02 20:01:55,6.827365,-4.864084,998.5150510620709,408.1872871642923,2002.3000426714138,159.03321391505602,159.03321391505602,268.70444892347473,0.026937514479025645,0.039089124607973584,0.0054387235731031885,0.0054387235731031885,Very_Low,1,1,0,0,0,0.4,1,1
2018-09-03 00:01:01,6.824833,-4.880349,456.59651773270105,-135.98959431100877,1819.5371231648137,7.6139525733312325,7.6139525733312325,261.0904963501435,0.0,0.0,0.0,0.0,,1,1,0,0,0,0.4,1,1
2018-09-03 02:01:20,6.836978,-4.885638,730.4888763935804,136.58574472630085,1464.8331107459046,75.52632946632065,75.52632946632065,336.61682581646414,0.02908135691834276,0.0025575090535685926,0.09854797125298312,0.09854797125298312,Very_Low,1,1,0,0,0,0.4,1,1
2018-09-03 04:00:34,6.859294,-4.940377,3288.1620570353784,1287.0594702698452,6534.308710008638,44.29004498739897,44.29004498739897,292.32678082906517,0.8089127672706111,0.5937676399029223,0.8872436590661743,0.8872436590661743,High,0,1,0,0,1,0.30000000000000004,1,1
2018-09-03 06:01:20,6.856579,-4.94366,233.99491721972768,-1517.3891392956587,470.9797694928186,62.11909067381484,62.11909067381484,230.20769015525033,0.8566789801808433,0.6588813697592691,0.8666719562720478,0.6588813697592691,High,0,0,0,0,1,0.1,0,0
2018-09-03 08:00:35,6.854412,-4.942394,139.6276708069019,-47.480375553623034,277.5099957287175,80.32325084456943,80.32325084456943,149.8844393106809,0.7858539875354691,0.5240070282888374,0.9885219648259647,0.5240070282888374,Medium,0,0,0,0,0,0.0,0,0
2018-09-03 10:00:37,6.859176,-4.945344,309.70700500621746,85.01605152978838,619.5860694596606,178.53259404848794,178.53259404848794,328.41703335916884,0.8694263058302102,0.760325164903481,0.6608215875243643,0.760325164903481,High,0,0,0,0,0,0.0,0,0
2018-09-03 12:01:54,6.860763,-4.94823,180.1128730996672,-64.111429828718,364.0781604295217,29.4364970039544,29.4364970039544,298.98053635521444,0.7180658657839507,0.6811945574307963,0.42284687944980187,0.6811945574307963,Medium,0,0,0,0,0,0.0,0,0
2018-09-03 14:01:32,6.86145,-4.946106,123.75234754838225,-28.266633043274712,246.7484307506355,132.97479726464627,132.97479726464627,71.9553336198607,0.8447513802040518,0.7791992440987507,0.546298301795024,0.7791992440987507,High,0,0,0,0,0,0.0,0,0
2018-09-03 16:00:55,6.860731,-4.945419,55.257272978125634,-34.42444066074603,109.94662398397608,64.5540751026641,64.5540751026641,136.5094087225248,0.8753129466327197,0.7890051334566226,0.6090573436262026,0.7890051334566226,High,0,0,0,0,0,0.0,0,0
2018-09-03 18:00:35,6.865098,-4.947147,260.39399401703446,102.85406625906292,519.3413547339743,157.95717313939068,157.95717313939068,338.5522355831341,0.7075326750496106,0.6544167987372478,0.4569824090049607,0.4569824090049607,Medium,0,0,0,0,0,0.0,0,0
2018-09-03 20:01:24,6.865881,-4.945087,120.97420015223997,-69.23868918654438,243.59499358432987,90.49868409078306,90.49868409078306,69.05091967391719,0.7417018298135919,0.6490727387682275,0.5660160337436746,0.5660160337436746,Medium,0,0,0,0,0,0.0,0,0
2018-09-03 22:02:06,6.870076,-4.940731,332.359874185779,105.0798711020078,668.5972802370587,23.178719608758485,23.178719608758485,45.87220006515871,0.6964439955182391,0.5419957721650187,0.6936697532416116,0.6936697532416116,Medium,0,0,0,0,0,0.0,0,0
2018-09-04 00:00:54,6.871771,-4.939422,119.59063296421452,-107.45921273816387,236.78945326914476,8.393991228123454,8.393991228123454,37.478208837035254,0.7359694071831384,0.5824738401964803,0.7085887324383943,0.7085887324383943,Medium,0,0,0,0,0,0.0,0,0
2018-09-04 02:00:54,6.867791,-4.940645,230.2187496935035,55.31405836464449,460.437499387007,159.48777884356315,159.48777884356315,196.9659876805984,0.7144876241359059,0.5460685726966847,0.7348141554444024,0.7348141554444024,Medium,0,0,0,0,0,0.0,0,0
2018-09-04 04:01:00,6.868145,-4.938553,117.1579642356765,-56.48332329283614,234.51119174507912,116.63860666868841,116.63860666868841,80.32738101190999,0.6946868852197826,0.5053360702636465,0.7760904517917648,0.7760904517917648,Medium,0,0,0,0,0,0.0,0,0
2018-09-04 06:00:36,6.867297,-4.937888,59.77482500429963,-28.787528042496756,119.15115117523726,61.76927487695592,61.76927487695592,142.0966558888659,0.6687126202496009,0.46848348224761843,0.7907210988238464,0.46848348224761843,Medium,0,0,0,0,0,0.0,0,0
2018-09-04 08:00:39,6.87293,-4.938982,317.15817395833346,128.63807527898402,634.5806463949656,153.0103218239972,153.0103218239972,349.0863340648687,0.7619766896483032,0.6130209060839498,0.709079361080479,0.6130209060839498,Medium,0,0,0,0,0,0.0,0,0
