kde_low_prob_ratio,kde_prob_min,dist_to_centroid_mean,turning_angle_max,mean_speed,turning_entropy,is_outside
0.0,0.9325051834139672,4048.4910335103623,64.5540751026641,55.257272978125634,2.1609640474436813,0
0.0,0.8210540313110394,4225.294938891769,157.95717313939068,260.39399401703446,2.1609640474436813,0
0.0,0.8661796615606424,4001.323544759315,90.49868409078306,120.97420015223996,2.1609640474436813,0
0.0,0.8818733150432807,3578.4036411540105,23.178719608758485,332.359874185779,1.9659573209491752,0
0.0,0.8705695518033449,3478.051492980357,8.393991228123454,119.59063296421452,1.7709505944546688,0
0.0,0.9129995690038034,3530.0789939147285,159.48777884356315,230.2187496935035,1.7709505944546688,0
0.0,0.9167129070801474,3305.852455709132,116.6386066686884,117.1579642356765,1.7709505944546688,0
0.0,0.9220488260493844,3221.0657965018645,61.76927487695592,59.77482500429963,1.7709505944546688,0
0.0,0.8569583620679185,3465.36236365308,153.0103218239972,317.15817395833346,1.9659573209491752,0
0.0,0.847603650806692,3450.8986368536384,36.67802723147497,48.71051715330605,2.1609640474436813,0
0.0,0.8440623730531852,3458.748593702884,25.76436129634365,12.474313846173958,2.060964047443681,0
0.0,0.7390601181833423,3331.1067410364767,34.13125022644519,413.6882303701564,1.9609640474436811,0
0.0,0.7340432336507242,3561.7183500032834,119.35769425791298,129.36033804728785,1.9609640474436811,0
0.0,0.7749266539470594,3536.769589665846,72.00251494215269,129.4825284956513,2.060964047443681,0
0.0,0.6284359555929621,3577.7036578825923,172.48079053893602,423.06034776001377,2.1609640474436813,0
0.0,0.4372905165521714,4362.737960230995,68.99037827251448,396.8789494381696,2.060964047443681,0
0.0,0.4422033162837393,4117.497346705348,115.16454760804828,233.47392488866572,2.060964047443681,0
0.0,0.3756708366525867,4178.113609687662,35.282728665689426,197.35286192090268,2.1609640474436813,0
0.0,0.3763260443648077,4201.638470963524,141.80147726469795,26.22049672787435,2.060964047443681,0
0.0,0.5836305160109097,3726.862085595693,65.93857989529582,428.1315741264299,1.9609640474436811,0
0.0,0.5832874110331221,3912.448801161328,68.22537631980495,139.48742857322551,1.9609640474436811,0
0.0,0.5645712919622973,3917.159609585617,135.2107649211493,55.19398508628236,1.9609640474436811,0
0.0,0.5448943548052011,4004.57183460697,86.03196819149747,43.737239049698,1.9609640474436811,0
0.0,0.5477541115727285,3985.245404321263,151.8027876877932,10.883312589598605,2.060964047443681,0
0.0,0.5415583234684319,3912.173741693329,33.03707015521685,77.15208171054353,2.1609640474436813,0
0.0,0.570117095855415,3729.4434229836497,52.55521702083308,93.24164691283768,2.1609640474436813,0
0.0,0.5319064288468509,3478.864933839986,44.75242101202728,241.24202569290264,2.060964047443681,0
0.0,0.4696693458833587,3572.6059955288283,40.67919625023463,177.25467671652788,1.8609640474436813,0
0.0,0.4947623730005634,3363.483133450572,37.92687021190276,592.4423283706233,1.8609640474436813,0
0.0,0.4507586792497262,3545.175917341581,145.82595462157428,152.6145782027911,1.765957320949175,0
0.0,0.442444156948089,3578.592866868039,6.811167273096146,31.4697590951264,1.6709505944546688,0
0.0,0.4537747004942547,3540.062824624461,170.69415071874843,50.45313616229095,1.7709505944546688,0
0.0,0.4656079532716077,3436.238819531739,108.40331791727613,69.32084459765296,1.7709505944546688,0
0.0,0.4572798334558582,3470.895017677805,75.33861153762243,37.50290819141638,1.7709505944546688,0
0.0,0.4492282384986572,3537.7824601255243,106.03265128191052,46.202989126954606,1.9659573209491752,0
0.0,0.4741422330069063,3386.3349221196327,127.54285595527676,75.58634607505124,2.1609640474436813,0
0.0,0.4757344560332594,3452.118988190499,97.99042088398336,101.62093129585284,2.1609640474436813,0
0.0,0.4397162043180545,3676.332762942225,59.20587575983154,113.55000578691345,2.1609640474436813,0
0.0,0.512259199004725,2995.3597979927545,163.74388654453554,385.9719465856329,2.060964047443681,0
0.0,0.4951258050388587,3143.160034171006,96.98225886144348,114.86577400392926,1.9609640474436811,0
0.0,0.5276043881300653,2691.7556174871097,136.43663639044993,226.120742761665,2.060964047443681,0
0.0,0.5333557114902988,2431.156929409228,32.18078837988037,148.08325590599705,2.1609640474436813,0
0.0,0.7066111347127171,3268.1609993973425,79.53707872075083,758.4045610906747,2.1609640474436813,0
0.0,0.7113191671162757,3187.0891935800687,129.12034696517802,40.16352869874481,2.1609640474436813,0
0.0,0.8074871242258496,3200.9041984165938,79.62095315928661,282.7162422686849,1.9659573209491752,0
0.0,0.8342666850191144,3250.053025174316,5.331555828480646,103.63317387253676,1.7709505944546688,0
0.0,0.8355994825757664,3259.067447233749,20.180854527467147,7.833493077605171,1.7709505944546688,0
0.0,0.8350418947382974,3203.1554594522704,139.0278520731544,28.71274625724575,1.7709505944546688,0
0.0,0.7779389476534327,3438.9546879198147,110.48860611727387,196.8336227033573,1.563865121950854,0
0.0,0.7160017437867351,3664.379791181081,7.032371013840248,149.01582248703986,1.563865121950854,0
0.0,0.6014686576583855,4105.786280925696,33.66327452178365,224.8164820033145,1.7709505944546688,0
0.0,0.4323389412192986,4470.342706570966,55.996745994008336,336.2741205604892,1.7709505944546688,0
0.0,0.4499002062645847,4097.306577255241,71.79130538125655,357.8083741422672,1.7709505944546688,0
0.0,0.755980671262855,2561.2635461911354,90.95891180012164,977.6437680239897,1.9659573209491752,0
0.0,0.7676519800253232,2887.093163249374,158.53499716533895,180.77034658671928,2.060964047443681,0
0.0,0.8208174955197898,3116.953602378505,77.81236421744933,178.2110030369568,1.9609640474436811,0
0.0,0.8612142979431324,3361.5586504947937,12.930891544142357,221.5464056082068,2.060964047443681,0
0.0,0.8853916359899416,3335.67552560603,45.2043730216468,108.48558190951516,2.1609640474436813,0
0.0,0.88641809809396,3325.669344000331,53.28852271422849,5.8803600260178,2.060964047443681,0
0.0,0.8925546165728292,3210.246181049929,10.078858214655869,62.16269260606524,1.9609640474436811,0
0.0,0.8791867670505927,3129.784042271361,77.66601806248204,72.20278332578168,2.060964047443681,0
0.0,0.8507908301968522,2924.1712136328074,23.213110610490386,124.87486362580998,2.060964047443681,0
0.0,0.5715536047645173,1690.4574326825132,13.79039375050172,729.8636492379591,1.9609640474436811,0
0.0,0.5462064132751198,2217.3916624754397,50.17260176402606,676.0496368011198,2.060964047443681,0
0.0,0.556813685555497,2226.4993455383915,39.10297285916087,77.60090042495911,2.1609640474436813,0
0.0,0.5330926009985185,2413.6123463034774,162.69260989116316,287.85091473313287,2.060964047443681,0
0.0,0.533952454328849,2461.6995429805734,13.46182704426502,97.71591673738222,1.9609640474436811,0
0.0,0.7500550293064235,3006.0334342124884,10.081248958995843,366.0812557544085,1.4332062193464954,0
0.0,0.7761234153766498,3060.362461302162,15.603984485900014,74.36980646153343,1.295461844238322,0
0.0,0.78133334594608,3266.44685813893,56.686730210830376,105.61970940266846,1.295461844238322,0
0.0,0.7825081975015904,3296.7185028268373,18.24252850389189,17.28727245637155,1.4332062193464954,0
0.0,0.8069089064634576,3197.671305043578,98.32151769477684,85.79678048543775,1.765957320949175,0
0.0,0.7977674449645172,3213.7632804868786,160.68817610981736,30.8747301458852,2.060964047443681,0
0.0,0.7152894337831789,2765.824372493048,69.44188961603601,289.7627717936405,2.060964047443681,0
0.0,0.6095686268507886,2242.162404082565,16.214698091352062,304.3571069394752,1.9609640474436811,0
0.0,0.5969340733965601,1624.68135807343,62.65183987437744,372.5124654166694,1.9609640474436811,0
0.0,0.782517343202327,2657.1306392323545,126.84688522463634,523.8606190864059,1.9609640474436811,0
0.0,0.836095360935076,2877.913295580374,37.38430110160124,149.8870915956587,2.060964047443681,0
0.0,0.8419262688825468,2894.422407069337,25.10438173221266,19.767607356838283,2.1609640474436813,0
0.0,0.8225643720791808,3255.9737161633307,103.09647757455828,221.1846074177765,2.1609640474436813,0
0.0,0.8399671574969447,3381.987581270503,91.8674718724277,114.5240102472616,2.1609640474436813,0
0.0,0.8824990609088448,3209.5039189938457,65.44054073245371,184.2549143741097,2.1609640474436813,0
0.0,0.9005956074133161,3276.933214325566,42.84390304464583,100.59506105662616,2.1609640474436813,0
0.0,0.8777001416380599,2926.9009219865216,119.98810605694142,177.2027820856768,2.1609640474436813,0
0.0,0.875920013513707,3168.0845438353776,131.63907346036592,149.90346481948413,1.9659573209491752,0
0.0,0.7366324324407582,3843.485084317888,3.984134660445477,405.0250348017776,1.7709505944546688,0
0.0,0.420948247933892,4510.142030028566,36.53124817756856,331.8648788378897,1.3567796494470397,0
0.0,0.4353930712431306,4118.667265878768,72.406261534852,388.4891309414687,1.3567796494470397,0
0.0,0.5136973334771404,3860.0485618079088,94.76613676565084,152.13823508264454,1.3567796494470397,0
0.0,0.5560176114173458,3703.011007202791,5.826464865058512,88.55205863311264,1.3567796494470397,0
0.0,0.59034847563355,3888.367488764432,83.95340017366777,218.55049832768972,1.563865121950854,0
0.0,0.5848487131472899,3930.0030606547234,32.20046239616323,23.79606680883804,1.7709505944546688,0
0.0,0.582672635112394,3935.1372200000383,81.32267786959608,4.149439184991587,1.7709505944546688,0
0.0,0.580723863129726,3944.5901021453055,59.99360087089161,4.791473932800441,1.865957320949175,0
0.0,0.5629224133999915,4000.086388543397,38.27989525686945,31.930897468192533,1.9609640474436811,0
0.0,0.5412172077714277,3814.0088212433793,89.79729238519701,207.0681044583584,2.060964047443681,0
0.0,0.3865588515840938,4479.789388640681,112.5797474374882,331.52371370657914,2.060964047443681,0
0.0,0.3293304444199824,4421.196866672193,98.02021195266808,307.4040082885122,1.9609640474436811,0
0.0,0.4885223952149474,3436.668143385813,41.59918241083012,928.5128105910316,1.9609640474436811,0
0.0,0.4713158704799856,3339.5117987557805,146.22472336879375,325.5068848769589,2.060964047443681,0
0.0,0.4148806946033916,3707.421225234232,121.59817100369396,206.85812855835127,2.1609640474436813,0
0.0,0.5541022627679658,3116.8712549321413,107.10480813744036,506.4508371211879,2.1609640474436813,0
0.0,0.5812360376166612,2836.5821411094444,38.913837927701735,152.76917634048206,2.060964047443681,0
0.0,0.5853777046348767,2983.507168310286,102.113018664555,117.9008169400292,1.8609640474436813,0
0.0,0.5770731195880499,3019.199364709841,120.54906874291449,52.93065751067667,1.8609640474436813,0
0.0,0.5625755391062294,3156.791808080517,53.87750824279908,70.65427604830093,2.060964047443681,0
0.0,0.5415858024367953,3323.687281532557,10.115712806783904,84.61874152821058,2.060964047443681,0
0.0,0.4167931562208799,3936.676127538618,13.3337290563515,318.69705110359166,1.9609640474436811,0
1.0,0.1594593632868168,4974.843036063552,40.2478264933664,766.3580923499518,1.765957320949175,0
1.0,0.0854524771932057,5587.684908825528,8.280467485095755,433.2776399823729,1.570950594454669,1
0.0,0.2032820136162094,4808.811331374526,134.52182515937372,389.2514895979235,1.6709505944546688,0
0.0,0.3283621700980381,4330.4490988366815,33.84583389069144,316.5471798315168,1.7709505944546688,0
0.0,0.3753236396565277,4206.689791317614,12.16631479121864,113.02511221378197,1.7709505944546688,0
0.0,0.3709295939460675,4298.314354217438,67.84295303601726,77.37115242778935,1.9659573209491752,0
0.0,0.5667348708070572,3854.305664065638,75.92256485711434,394.7851664267239,2.060964047443681,0
0.0,0.5711576544480697,3930.775693316854,60.02381217681244,72.56670873496768,1.9609640474436811,0
0.0,0.5562052719388656,3903.7412997573847,160.31173759376497,65.59879424936378,1.9609640474436811,0
0.0,0.5468495700831414,3926.434218828628,50.237706800967175,17.741479998265724,2.060964047443681,0
0.0,0.5153901896906385,3955.9828716682646,29.72554142203373,77.19805395484885,2.1609640474436813,0
0.0,0.6276057206174684,3579.9816703656043,134.3188178893151,227.29036997713024,2.1609640474436813,0
0.0,0.5625989711042931,3134.292619097673,83.03494780254705,360.1693841490024,1.9659573209491752,0
0.0,0.5426465487765261,2572.2954249481886,4.790705010634042,607.7508226349755,1.7709505944546688,0
0.0,0.5271884466397647,1692.8555576629203,53.89374563095664,485.8813598730956,1.7709505944546688,0
0.0,0.6154512958186814,2435.316836611225,103.21491546468968,465.5780502687006,1.563865121950854,0
0.0,0.6199848076185371,2533.3770239190617,6.905141454911764,52.914225551313166,1.3567796494470397,0
0.0,0.6174673372098558,2390.748265620944,127.51477184365729,83.98176546179559,1.563865121950854,0
0.0,0.6028477622153047,2828.3262021044507,159.81104636640515,324.81850310793754,1.7709505944546688,0
0.0,0.5930305654979048,2776.973697869995,63.59933971003716,108.21757028914028,1.7709505944546688,0
0.0,0.5973054965689497,2927.6643035886173,155.97877207395672,123.11125858457304,1.9659573209491752,0
0.0,0.5982538685437175,2930.648028703816,33.65182041196054,13.733940231689337,2.1609640474436813,0
0.0,0.51807875705,3545.606693370094,74.49738675180026,308.80747612305345,2.1609640474436813,0
0.0,0.4623393009247981,3792.19170946484,57.878846669920506,186.8393295095968,1.9659573209491752,0
0.0,0.427867552684353,3930.804149514463,0.7088209606900477,97.0749715981631,1.7709505944546688,0
0.0,0.5379486739031998,3454.9689528943754,168.97950924685568,493.6783584978882,1.7709505944546688,0
0.0,0.6097685023301672,2947.333791061008,65.01148664921551,255.02476705978356,1.7709505944546688,0
0.0,0.6127380650442389,2406.783634378565,14.658325555608428,276.0535576642121,1.6709505944546688,0
0.0,0.6097964883391026,2256.2726924240865,62.85807030795297,119.51783727399956,1.765957320949175,0
0.0,0.6145389923901639,2353.4254100780568,157.32577227647516,56.81668580341199,1.9609640474436811,0
0.0,0.5898635253672997,2867.5307310071,29.257453905309774,412.30221973049714,2.060964047443681,0
0.0,0.5889211953807644,2846.6323792953626,82.17160662943277,17.70727151874494,2.060964047443681,0
0.0,0.558968860293876,3102.640749136825,86.14901433467091,162.83114274503274,1.9609640474436811,0
0.0,0.5699908699947811,3077.2798866745384,138.17023759165653,67.0271954170597,1.9609640474436811,0
0.0,0.557879748319205,3270.8407353205807,55.616223961660985,132.087170576839,1.9609640474436811,0
0.0,0.5622090983093426,3199.615512171229,167.4763079362698,61.01792111734272,2.060964047443681,0
0.0,0.5261786661382096,3508.5421637897703,171.10552205973826,304.82601877796924,2.1609640474436813,0
0.0,0.4473236030763287,3852.314026800773,44.50051314645461,172.0287073980695,2.060964047443681,0
0.0,0.3820758817486951,4112.136603504347,50.150084110866885,170.09961275403867,2.060964047443681,0
0.0,0.3618097444256273,4184.779670785079,83.72372150404334,52.3137193724955,2.1609640474436813,0
0.0,0.403642575370586,4034.893258978301,169.20682441958544,140.2481503646252,2.1609640474436813,0
0.0,0.4272643070460344,3941.837097195916,35.63003486943745,51.0032709838116,1.9659573209491752,0
0.0,0.5817047637539581,2822.2675317748926,8.73002208251009,591.9841100550462,1.7709505944546688,0
0.0,0.5869080878598725,2869.202849165919,135.8501593964447,55.90129550885551,1.7709505944546688,0
0.0,0.5758627094905491,3026.0790616485306,74.58085663807344,79.6637956227197,1.7709505944546688,0
0.0,0.5841573294732625,3141.036274065582,90.67097529640712,243.80595015800685,1.7709505944546688,0
0.0,0.5668037408540704,3214.9868716198325,150.34287555407963,151.95976414992356,1.9659573209491752,0
0.0,0.5962444039099455,2933.4251687349283,123.44333402935156,147.3295758430751,2.1609640474436813,0
0.0,0.608611248938728,2286.377605436934,10.362561131134726,385.77512130505687,2.1609640474436813,0
0.0,0.5499181187205106,1699.0535956704466,28.14403853157316,299.3399611621253,2.1609640474436813,0
0.0,0.4563715810859263,1050.75795117894,18.2979095939572,447.4854205131627,1.9659573209491752,0
0.0,0.3882965164252225,920.8220898152076,1.161122712358292,356.47163459793006,1.7709505944546688,0
0.0,0.3811045626072575,1048.908670849898,40.23883656624355,78.87214319462592,1.7709505944546688,0
0.0,0.4130538188840874,273.94187997543634,147.11546316945623,388.66668803456537,1.6709505944546688,0
0.0,0.6049514966916912,1339.981513679879,42.19458167990496,766.3635377702811,1.570950594454669,0
0.0,0.615597303081907,1317.2288848758828,98.11391567271988,49.57763727525074,1.665957320949175,0
0.0,0.5977631891688482,1196.9812581070971,99.14689100176396,64.8239847342945,1.8609640474436813,0
0.0,0.6066093385800972,1205.49349549623,118.15982385664728,33.28146800707145,1.9609640474436811,0
0.0,0.5589384687225027,1253.8992962358263,171.99769325127363,184.5692374271138,1.9609640474436811,0
1.0,0.1364539834092283,3111.945647568757,21.235520994505407,1470.5688233162664,2.060964047443681,0
0.0,0.3680725902316631,3526.393275403508,69.5869587918792,912.6303709791232,2.1609640474436813,0
0.0,0.3438770913014339,2456.045404542732,121.68064808079608,536.738686363214,2.1609640474436813,0
0.0,0.2826876818690134,2606.9128922891514,105.75511837982631,178.94647965900185,2.1609640474436813,0
0.0,0.3060603987295424,2393.1552055892807,144.6293168108185,121.0279497441226,2.060964047443681,0
0.0,0.2968834683036752,2297.0466975191484,62.92242493755228,58.754444946872646,2.060964047443681,0
0.0,0.2701378848884352,2770.068256554649,133.4103839511124,237.30901022764164,2.1609640474436813,0
0.0,0.5286073118446434,3274.147954469193,85.37228794423689,610.5165315289903,2.1609640474436813,0
0.0,0.4985981144589936,2958.552980151745,129.2521138166973,158.69410939051804,2.1609640474436813,0
0.0,0.5651355849955045,3458.838118582699,170.8989905593623,254.8969355747488,1.9659573209491752,0
0.0,0.6067033272107317,3770.229580039829,3.7544789380314256,161.49120767091276,1.7709505944546688,0
0.0,0.676656544987526,3955.505615557585,42.37695396828729,161.50534964942216,1.563865121950854,0
0.0,0.7593496174094014,4412.34008647491,1.9817845474777973,363.05256145356975,1.3567796494470397,0
0.0,0.761328120794773,4105.836185695728,80.28501220749314,266.0953028573223,1.3567796494470397,0
0.0,0.7367087420015417,4451.858499627465,91.99601434098236,197.2943480138889,1.463865121950854,0
0.0,0.5915265580803833,4939.129985873468,41.057105417440575,524.3385901694039,1.6709505944546688,0
0.0,0.6311612868593937,4709.854107226377,121.21552813461486,115.27707604039789,1.865957320949175,0
0.0,0.5988209686913712,4843.519300678383,126.71737843373684,103.93917791857888,1.8609640474436813,0
0.0,0.639665832383366,4515.075271582693,97.99398637461589,198.2627665281088,1.8609640474436813,0
0.0,0.6484503736830814,4462.600398376584,59.29444769786591,28.903258604639472,1.9609640474436811,0
0.0,0.6704005443359279,4349.173256751534,21.706083247327456,82.62106077472549,2.060964047443681,0
0.0,0.6641632603015114,4406.132448609208,115.27104000216484,29.69964721643337,2.060964047443681,0
0.0,0.6385164669654444,4575.104777115192,28.015228931951235,85.96651353530478,1.9609640474436811,0
0.0,0.637546219345445,4572.751484184491,85.10652410133713,11.77786953660303,1.9609640474436811,0
0.0,0.5104678135117202,5071.314099582582,41.81829923866656,385.55856751573424,2.060964047443681,0
0.0,0.5123744289419406,4713.339329557794,78.9718834958897,336.16913943842803,2.1609640474436813,0
0.0,0.5563212174705336,4171.275573655779,33.717842084348774,311.298830825442,2.060964047443681,0
0.0,0.660132384418777,2512.471185340757,42.9058974735635,857.6006241282811,1.9609640474436811,0
0.0,0.4959192506178883,2176.495585542804,39.68274025946519,801.5724026378401,1.9609640474436811,0
0.0,0.569989565793369,2724.1953460206205,79.9352093590161,272.85212731411843,2.060964047443681,0
0.0,0.6280537888282794,2848.715079440714,64.93471301269736,128.06894686975042,2.1609640474436813,0
0.0,0.6601115946224755,3417.839442836367,80.87695103862043,303.3857321593323,2.1609640474436813,0
0.0,0.6639676036563557,3374.149904902467,152.92638559249065,31.31128567907916,2.1609640474436813,0
0.0,0.7259425327038389,3738.4731181504026,103.3066528107135,206.97138229354923,2.060964047443681,0
0.0,0.7258444311402891,3739.4508133885392,82.87983811992687,0.8631751099812123,1.9609640474436811,0
0.0,0.7433140609319052,3927.1076020914575,73.771846759055,98.20494785577306,2.060964047443681,0
0.0,0.7627075108399414,4179.1535220932965,37.109027632720455,204.52854391055385,1.9659573209491752,0
0.0,0.73677316172285,4452.573732273275,4.373940849595563,221.1850526464885,1.7709505944546688,0
0.0,0.651118053632055,4533.307300141611,42.281500043552455,515.1405861125616,1.6709505944546688,0
0.0,0.6713374777532571,4351.118820839383,79.19310866500479,97.82547019419452,1.463865121950854,0
0.0,0.6721989745433729,4341.747877637987,5.533237064011587,5.329343319644512,1.3567796494470397,0
0.0,0.682620845564386,4129.404661939541,15.33553055284858,151.46638160834962,1.563865121950854,0
0.0,0.729835596771652,3211.4979919352063,64.7108706422062,491.2675946287046,1.7709505944546688,0
0.0,0.6731285700899483,2866.896206310455,36.311671685065136,439.4779691724587,1.7709505944546688,0
0.0,0.6394590679980218,2532.622350667085,103.9046634281468,196.10105193758253,1.865957320949175,0
0.0,0.6452893388019665,2539.923338699059,63.62033650860599,28.664831731635186,1.9609640474436811,0
0.0,0.6844314810152696,3128.821848669988,125.56107587176052,374.44397965686665,2.060964047443681,0
0.0,0.7574503051666048,3685.875759514775,75.90980207319978,353.9324968426175,2.1609640474436813,0
0.0,0.7541090342542544,4011.842641272716,94.97519913661208,291.95639560159896,2.1609640474436813,0
0.0,0.5148093366934414,4082.31403829856,42.92816766806723,644.0765748866379,2.1609640474436813,0
0.0,0.4309460035815859,4257.056476149406,13.382794322794297,187.9276320487583,2.1609640474436813,0
0.0,0.3087244220071293,3583.0909053054525,85.78916586665949,424.70252341211307,2.1609640474436813,0
0.0,0.3045037512145783,3054.6182560527354,34.90741892517096,132.73776250880468,1.7709505944546688,0
0.0,0.3114843028162259,3027.506404077144,57.98510586760574,21.23424568128716,1.563865121950854,0
0.0,0.4773716642430537,2469.6280788603244,2.241284659720293,501.7760864866319,1.3567796494470397,0
0.0,0.4884638676663202,2526.316551459105,91.78867583240884,30.751274099574367,1.3567796494470397,0
0.0,0.6828600319514587,2779.1259138981072,65.91942362885045,535.4041838670546,1.563865121950854,0
0.0,0.7290699575360609,3129.4933626866195,26.43794230191893,216.95318837139,1.7709505944546688,0
0.0,0.7478898156779308,3435.1907295804654,82.75401324442343,219.475991621174,1.9659573209491752,0
0.0,0.7554953465290983,3622.204309645749,14.716222492617248,105.39957442352784,2.060964047443681,0
0.0,0.7189953144046591,4240.390777947603,67.04913122830618,384.9631090689629,1.9609640474436811,0
0.0,0.4483106474390123,5342.474421717035,25.41060669459592,429.81121399167927,1.7709505944546688,0
0.0,0.4373980138166387,5458.746701959304,104.1108453636608,116.1815196200497,1.7709505944546688,0
0.0,0.4123828743972231,5487.101117704348,143.84152358091373,126.57407754337004,1.7709505944546688,0
0.0,0.421976926466741,5396.138233874269,46.298892800467854,74.20408286204983,1.7709505944546688,0
0.0,0.4740855392135488,5171.684641057181,62.40682016924799,114.25333037390538,1.9659573209491752,0
0.0,0.5169890184655437,5030.102832593108,36.24268605050534,104.18144096201362,2.1609640474436813,0
0.0,0.4776951785450095,5220.526793778051,133.1101381888309,94.74659349126024,2.1609640474436813,0
0.0,0.5558488432630121,4886.2603845286685,157.84984804986647,183.50624584855117,2.1609640474436813,0
0.0,0.5391441730527565,4944.375502844336,152.0183249092002,47.54358132607886,2.060964047443681,0
0.0,0.5489625971600082,4956.68954732109,138.75611342016603,82.70413928908022,1.9609640474436811,0
0.0,0.4388385387396884,5650.840989811993,35.89111093576031,489.4258822780346,2.060964047443681,0
0.0,0.7367000930980073,4460.254139398289,102.711721615985,795.6900177523178,2.1609640474436813,0
0.0,0.5195301983279138,1640.5165073718128,65.70530803575951,2571.939997188865,2.1609640474436813,0
0.0,0.9339034907556854,4090.5702600818263,27.407593938977072,1788.5388000172338,2.1609640474436813,0
0.0,0.9870579496953248,4569.408103374849,47.27035462491074,545.739291379418,2.060964047443681,0
0.0,0.983904224040818,4690.034258101611,66.23848627540536,60.90082704929865,1.8609640474436813,0
0.0,0.8891230711912353,5856.38271584131,23.66287625802113,598.352800824728,1.8609640474436813,0
0.0,0.8850514292976428,5937.387069788796,35.300335550677346,59.478957971456445,2.060964047443681,0
0.0,0.8965444769912585,6040.715832660296,28.69297606685544,187.6204125788386,2.1609640474436813,0
0.0,0.9277398347459814,5754.071679196764,55.193675803630384,123.63945394748532,1.7709505944546688,0
0.0,0.5642786663339868,6613.755630218626,75.93484790745657,589.8963579975759,1.6709505944546688,0
0.0,0.5539691507489605,6555.376077883881,78.84907095564085,60.82467193411431,1.570950594454669,0
0.0,0.7147276841105579,5606.819743365807,64.60215039853577,480.7024163009887,1.570950594454669,0
0.0,0.6030772897024872,5563.647000852918,83.31987956690779,153.4063987395482,1.765957320949175,0
0.0,0.6879494120880906,5262.469918032959,119.36443622302028,187.8957819431004,1.865957320949175,0
