kde_very_low_prob_count,kde_low_prob_ratio,dist_to_centroid_mean,step_max,mean_speed,turning_angle_mean,turning_angle_median,hour,is_outside
0,0,1133127692,389841222,700446048,1024432026,1024432026,3904515723,0
0,0,1181802653,113366185,204375027,319365206,319365206,4294967295,0
0,0,994067788,259500344,461872417,2047261129,2047261129,0,0
0,0,846860354,162209985,144354949,833025955,833025955,780903145,0
0,0,839308277,12791487,23092663,1383748776,1383748776,1171354717,0
0,0,683909816,305364153,545691445,53485716,53485716,1561806289,0
0,0,699700538,18623264,33442620,2190432628,2190432628,1952257861,0
0,0,770121245,326145735,582262668,1573092269,1573092269,2342709434,0
0,0,867717010,131975468,235940895,630911503,630911503,2733161006,0
0,0,952869808,133621381,238684494,1974830654,1974830654,3123612578,0
0,0,1004962928,64285138,114624127,351185956,351185956,3514064150,0
0,0,1177160380,233592660,418655016,1600051460,1600051460,3904515723,0
0,0,1484148650,524444773,467428219,606395304,606395304,0,0
0,0,1516536596,71077195,126349707,2484487227,2484487227,390451572,0
0,0,1524434793,76290868,137651820,3432614794,3432614794,780903145,0
0,0,1499096845,45176932,80698412,1104870558,1104870558,1171354717,0
0,0,1436574712,69221861,124252763,1489267972,1489267972,1561806289,0
0,0,1397136730,63137280,113299383,864890591,864890591,1952257861,0
0,0,1450179820,57923773,103038799,3176522455,3176522455,2342709434,0
0,0,1357069041,111086613,199566682,3766907567,3766907567,2733161006,0
0,0,1373257159,28917367,51704588,3627744882,3627744882,3123612578,0
0,0,1376687268,50526625,89942392,3311257249,3311257249,3514064150,0
0,0,1570044961,299254151,532260353,856500649,856500649,3904515723,0
0,0,1238403892,481541298,865328674,2451098726,2451098726,4294967295,0
0,0,452958628,1559329664,2797035754,1567982644,1567982644,0,1
0,0,1135427484,1093582664,1945071415,654051140,654051140,390451572,1
0,0,1268809013,333870808,593502302,1128053392,1128053392,780903145,0
0,0,1302409743,37082789,66230857,1580706337,1580706337,1171354717,0
0,0,1627299144,365098031,650720537,564687700,564687700,1561806289,0
0,0,1649863118,36217007,64684546,842402465,842402465,1952257861,0
0,0,1678645614,113101598,204040920,684725326,684725326,2342709434,0
0,0,1598800138,150036497,134460358,1317134464,1317134464,3123612578,0
0,0,1838267343,360287022,641523988,1812099009,1812099009,3514064150,0
0,0,1822005566,37319060,66148037,1881643636,1881643636,3904515723,0
0,0,1557782728,288762361,522773411,1541657038,1541657038,4294967295,0
0,0,1545756848,93241357,166832501,1988334412,1988334412,0,0
0,0,1461863187,114410592,204340389,2848496870,2848496870,390451572,0
0,0,1419028390,66460676,118634707,151865279,151865279,780903145,0
0,0,1439065179,26363733,47014577,2378235059,2378235059,1171354717,0
0,0,1460613788,58026547,103636971,801323627,801323627,1561806289,0
0,0,1756044003,431181856,776458844,447431002,447431002,1952257861,0
0,0,1735170607,79779470,141623639,1685090087,1685090087,2342709434,0
0,0,1691982341,59461671,107091705,891561559,891561559,2733161006,0
0,0,1627117881,71073611,126553064,1021901588,1021901588,3123612578,0
0,0,1459842482,475419069,850054812,1325785074,1325785074,3514064150,0
0,0,1365207653,230512830,412446075,370420472,370420472,3904515723,0
0,0,1278009038,132586451,236835824,2618016302,2618016302,4294967295,0
0,0,1399909592,293644755,526209747,1565057391,1565057391,0,0
0,0,1286765349,145742890,259293331,3636135079,3636135079,390451572,0
0,0,1326075283,44515721,79462171,3117301093,3117301093,780903145,0
0,0,1371277969,99069506,178576156,1844152632,1844152632,1171354717,0
0,0,1655291293,311027794,550387307,1518074380,1518074380,1561806289,0
0,0,1496228880,215890938,388335049,3375729224,3375729224,1952257861,0
0,0,1430062811,75838637,135694609,1339124235,1339124235,2342709434,0
0,0,1478790542,58368390,103829715,3270703007,3270703007,2733161006,0
0,0,1397233809,105488321,190252857,4114172170,4114172170,3123612578,1
0,0,1398480526,125596140,223852174,1312933211,1312933211,3514064150,0
4294967295,4294967295,1475005086,663503836,394191455,190249567,190249567,0,1
0,0,1607185414,661280112,1192146853,3805393216,3805393216,390451572,0
0,0,1587673085,158523675,283639170,804931558,804931558,780903145,0
0,0,1578705960,35344872,62882586,273417587,273417587,1171354717,0
0,0,1653619919,177841845,318958012,961435268,961435268,1561806289,0
0,0,1680177673,193189265,343943574,580316229,580316229,1952257861,0
0,0,1670689365,10921568,19623294,2858411820,2858411820,2342709434,0
0,0,1620200705,63990080,114494527,276200770,276200770,2733161006,0
0,0,1583470931,43520294,77352758,1284279197,1284279197,3123612578,0
0,0,1601641962,89371085,160420480,2978173848,2978173848,3514064150,0
0,0,1315648863,312746941,558807046,2561976317,2561976317,3904515723,0
0,0,1205755363,145323991,260637485,866812574,866812574,4294967295,0
0,0,1252864510,61694724,109580247,4251405058,4251405058,0,1
0,0,1212383905,47567305,84243449,2999579094,2999579094,390451572,0
0,0,1023865032,206397773,374715172,434789622,434789622,780903145,0
0,0,681403511,413744079,740087627,597255500,597255500,1171354717,0
0,0,606686841,106392924,190469903,1639470537,1639470537,1561806289,0
0,0,599799717,11260559,20075449,117579698,117579698,1952257861,0
0,0,495630626,184969366,331417923,72661605,72661605,2342709434,0
0,0,476187428,24577787,43835764,707608960,707608960,2733161006,0
0,0,427852977,93268157,164682850,482791925,482791925,3123612578,0
0,0,374360436,83489443,151404254,433584730,433584730,3514064150,0
0,0,327126390,81792520,146124189,77546961,77546961,3904515723,0
0,0,529474998,237447505,424794925,2297867963,2297867963,4294967295,0
0,0,705512398,370037628,662644088,1346107674,1346107674,0,0
0,0,998684706,342057945,611603575,1685722252,1685722252,390451572,0
0,0,1057384567,167984719,299775649,1304791966,1304791966,780903145,0
0,0,1022033095,48448525,86410469,1898642308,1898642308,1171354717,0
0,0,906280636,155958801,278817416,106146540,106146540,1561806289,0
0,0,922891472,31280866,55683037,3894837457,3894837457,1952257861,0
0,0,923879207,8117338,14501808,3261536108,3261536108,2342709434,0
0,0,909236709,23612639,42449640,1209626474,1209626474,2733161006,0
0,0,892239076,60240946,107264513,2829868702,2829868702,3123612578,0
0,0,1010051342,177705703,320096453,1405140422,1405140422,3514064150,0
0,0,1188678090,199914230,353277744,632480412,632480412,3904515723,0
0,0,1158688609,163584915,294661061,2220659282,2220659282,4294967295,0
0,0,1144574372,426516811,763784063,91162858,91162858,0,0
0,0,994984648,219487456,388506547,1421349618,1421349618,390451572,0
0,0,994955571,1137548,2053632,1026096052,1026096052,780903145,0
0,0,944814650,96804479,172991412,840353859,840353859,1171354717,0
0,0,824198563,251851324,451756402,129965827,129965827,1561806289,0
0,0,825163232,27787340,49505293,3727615027,3727615027,1952257861,0
0,0,837400362,22496335,40279659,3362591830,3362591830,2342709434,0
0,0,886094900,67972240,121788915,313821120,313821120,2733161006,0
0,0,919004086,70352541,125321139,567883760,567883760,3123612578,0
0,0,924006329,5605104,10028957,1061194849,1061194849,3514064150,0
0,0,895424802,102999945,183248726,2332133418,2332133418,3904515723,0
0,0,449780344,486700344,876434805,1771395951,1771395951,4294967295,0
0,0,305736815,205928489,367233306,715645155,715645155,0,0
0,0,226398523,214968909,384313521,2343448195,2343448195,390451572,0
0,0,349483262,420413858,751600454,548829257,548829257,780903145,0
0,0,439473244,137540131,244058754,360771226,360771226,1171354717,0
0,0,543357767,178042618,320927878,469776171,469776171,1561806289,0
0,0,559588680,20674861,37038921,284596409,284596409,1952257861,0
0,0,483633642,84761328,150883552,3302630518,3302630518,2342709434,0
0,0,480626682,5099425,9138140,1490592162,1490592162,2733161006,0
0,0,476008154,15155872,27144121,2867430987,2867430987,3123612578,0
0,0,380866110,110840190,197744053,1275527843,1275527843,3514064150,0
0,0,540003577,192857277,344591716,3010397716,3010397716,3904515723,0
0,0,320768918,250048474,446283671,3481029319,3481029319,4294967295,0
0,0,218391825,134722229,241892937,1169544011,1169544011,0,0
0,0,501195554,313163481,277751507,2950681681,2950681681,780903145,0
0,0,483029097,23226002,42000938,3411874011,3411874011,1171354717,0
0,0,482949471,18133969,32495971,1346960370,1346960370,1561806289,0
0,0,485567020,18757409,33343932,4094178594,4094178594,1952257861,1
0,0,497164671,18990647,33974374,742623471,742623471,2342709434,0
0,0,494769073,11534624,20507247,3610762259,3610762259,2733161006,0
0,0,455174779,135467187,244355309,3388899623,3388899623,3123612578,0
0,0,426679998,584223705,1046342911,670477060,670477060,3514064150,0
0,0,644074313,340119719,607125987,87716137,87716137,3904515723,0
0,4294967295,784330832,158823535,283466438,1240041305,1240041305,4294967295,0
0,0,660664727,159275569,285659535,3933887155,3933887155,0,0
0,0,643795325,107728358,192887491,965710404,965710404,390451572,0
0,0,603259393,216471043,386087384,355387904,355387904,780903145,0
0,0,829198383,321740285,574318034,1059749117,1059749117,1171354717,0
0,0,818014769,46658544,83068313,1750609145,1750609145,1561806289,0
0,0,662630233,203074802,365179888,1114939455,1114939455,1952257861,0
0,0,660242973,71028023,126001280,1136861907,1136861907,2342709434,0
0,0,730685060,77096800,139262133,2025408858,2025408858,2733161006,0
0,0,826275680,104377429,186265821,85484909,85484909,3123612578,0
0,0,906611594,183094053,326557783,1594451243,1594451243,3514064150,0
0,0,1169542892,287292897,511551275,1301059398,1301059398,3904515723,0
0,0,1278949386,160620374,287550581,1102944800,1102944800,4294967295,0
0,0,1259476154,29873126,53629534,2286319054,2286319054,0,0
0,0,1142026731,155914890,278468181,1864885390,1864885390,390451572,0
0,0,1113692010,31465429,56338812,627658113,627658113,780903145,0
0,0,1139747154,28887704,51351955,4282935738,4282935738,1171354717,1
0,0,1041359269,173508155,312448076,3372906636,3372906636,1561806289,0
0,0,659686439,447191636,799583836,1717968263,1717968263,1952257861,0
0,0,734125072,159778716,285210781,3390590605,3390590605,2342709434,0
0,0,893224447,175414114,313598911,1093374955,1093374955,2733161006,0
0,0,1305985651,450711140,804535670,184286258,184286258,3123612578,0
0,0,1474791117,189123584,337873563,338103591,338103591,3514064150,0
0,0,1593307846,274021274,491044581,1868937493,1868937493,3904515723,0
0,0,1529953763,140986653,251457042,1512072942,1512072942,4294967295,0
0,0,1561854801,34837087,61360064,2771410916,2771410916,0,0
0,0,1563997197,5795277,10536187,1559269359,1559269359,390451572,0
0,0,1506286768,66421462,116687610,2286541044,2286541044,780903145,0
0,0,1350529146,278244596,505938039,1605689459,1605689459,1171354717,0
0,0,1399440016,156066105,279397302,1203532434,1203532434,1561806289,0
0,0,1424270111,29898637,53377550,1004940202,1004940202,1952257861,0
0,0,1435736815,26440684,47151805,895665834,895665834,2342709434,0
0,0,1429235093,77047475,138184067,3772692997,3772692997,2733161006,0
0,0,1499702365,167232550,298972210,3800767275,3800767275,3123612578,0
0,0,1555064968,198330841,353048523,3239490499,3239490499,3514064150,0
