kde_very_low_prob_count,kde_low_prob_ratio,dist_to_centroid_mean,step_max,mean_speed,turning_angle_mean,turning_angle_median,hour,is_outside
1,1.0,6400.962894309191,2002.3000426714136,998.5150510620708,159.03321391505602,159.03321391505602,20,0
1,1.0,5359.648605419366,1819.5371231648137,456.59651773270105,7.613952573331232,7.613952573331232,0,1
1,1.0,3943.05855680228,1464.8331107459046,730.4888763935804,75.52632946632065,75.52632946632065,2,0
0,0.0,3513.66865153612,6534.308710008638,3288.1620570353784,44.29004498739897,44.29004498739897,4,1
0,0.0,3924.415536688573,470.9797694928186,233.99491721972768,62.11909067381484,62.11909067381484,6,0
0,0.0,3846.594626953321,277.5099957287175,139.6276708069019,80.32325084456943,80.32325084456943,8,0
0,0.0,4059.150264601488,619.5860694596606,309.70700500621746,178.53259404848794,178.53259404848794,10,1
0,0.0,4357.75386018951,364.0781604295217,180.1128730996672,29.4364970039544,29.4364970039544,12,0
0,0.0,4117.960202402165,246.7484307506355,123.75234754838225,132.97479726464627,132.97479726464627,14,0
0,0.0,4048.4910335103623,109.94662398397608,55.257272978125634,64.5540751026641,64.5540751026641,16,0
0,0.0,4225.294938891769,519.3413547339743,260.39399401703446,157.95717313939068,157.95717313939068,18,0
0,0.0,4001.323544759315,243.59499358432987,120.97420015223996,90.49868409078306,90.49868409078306,20,0
0,0.0,3578.4036411540105,668.5972802370587,332.359874185779,23.178719608758485,23.178719608758485,22,0
0,0.0,3478.051492980357,236.7894532691448,119.59063296421452,8.393991228123454,8.393991228123454,0,0
0,0.0,3530.0789939147285,460.437499387007,230.2187496935035,159.48777884356315,159.48777884356315,2,0
0,0.0,3305.852455709132,234.51119174507912,117.1579642356765,116.6386066686884,116.6386066686884,4,0
0,0.0,3221.0657965018645,119.15115117523726,59.77482500429963,61.76927487695592,61.76927487695592,6,0
0,0.0,3465.36236365308,634.5806463949656,317.15817395833346,153.0103218239972,153.0103218239972,8,0
0,0.0,3450.8986368536384,97.62399479475089,48.71051715330605,36.67802723147497,36.67802723147497,10,0
0,0.0,3458.748593702884,24.882791035937554,12.474313846173958,25.76436129634365,25.76436129634365,12,0
0,0.0,3331.1067410364767,828.8703349055384,413.6882303701564,34.13125022644519,34.13125022644519,14,0
0,0.0,3561.7183500032834,258.1816746860453,129.36033804728785,119.35769425791298,119.35769425791298,16,0
0,0.0,3536.769589665846,258.9650569913026,129.4825284956513,72.00251494215269,72.00251494215269,18,0
0,0.0,3577.7036578825923,849.2936481282276,423.06034776001377,172.48079053893602,172.48079053893602,20,1
0,0.0,4362.737960230995,797.1754676076123,396.8789494381696,68.99037827251448,68.99037827251448,22,0
0,0.0,4117.497346705348,464.5482566604202,233.47392488866572,115.16454760804828,115.16454760804828,0,0
0,0.0,4178.113609687662,398.3238596436887,197.35286192090268,35.282728665689426,35.282728665689426,2,0
0,0.0,4201.638470963524,51.93843393513111,26.22049672787435,141.80147726469795,141.80147726469795,4,0
0,0.0,3726.862085595693,856.6199245646319,428.1315741264299,65.93857989529582,65.93857989529582,6,0
0,0.0,3912.448801161328,280.3309849242463,139.48742857322551,68.22537631980495,68.22537631980495,8,0
0,0.0,3917.159609585617,110.03534193451348,55.19398508628236,135.2107649211493,135.2107649211493,10,0
0,0.0,4004.57183460697,87.4137319340492,43.737239049698,86.03196819149747,86.03196819149747,12,0
0,0.0,3985.245404321263,21.854296308391195,10.883312589598605,151.8027876877932,151.8027876877932,14,0
0,0.0,3912.173741693329,154.21843888585312,77.15208171054353,33.03707015521685,33.03707015521685,16,0
0,0.0,3729.4434229836497,185.9652846761596,93.24164691283768,52.55521702083308,52.55521702083308,18,0
0,0.0,3478.864933839986,482.14899301678736,241.24202569290264,44.75242101202728,44.75242101202728,20,0
0,0.0,3572.6059955288283,353.2784181780799,177.25467671652788,40.67919625023463,40.67919625023463,22,0
0,0.0,3363.483133450572,1187.1885991293543,592.4423283706233,37.92687021190276,37.92687021190276,0,0
0,0.0,3545.175917341581,306.6705163108308,152.6145782027911,145.82595462157428,145.82595462157428,2,0
0,0.0,3578.592866868039,63.03567578748791,31.4697590951264,6.811167273096146,6.811167273096146,4,0
0,0.0,3540.062824624461,100.9062723245819,50.45313616229095,170.69415071874843,170.69415071874843,6,1
0,0.0,3436.238819531739,137.52485336567707,69.32084459765296,108.40331791727613,108.40331791727613,8,0
0,0.0,3470.895017677805,75.18291344929223,37.50290819141638,75.33861153762243,75.33861153762243,10,0
0,0.0,3537.7824601255243,92.49581739943385,46.202989126954606,106.03265128191052,106.03265128191052,12,0
0,0.0,3386.3349221196327,153.69223701927083,75.58634607505124,127.54285595527676,127.54285595527676,14,0
0,0.0,3452.118988190499,199.5157617775244,101.62093129585284,97.99042088398336,97.99042088398336,16,0
0,0.0,3676.332762942225,227.2892615834717,113.55000578691345,59.20587575983154,59.20587575983154,18,0
0,0.0,2995.3597979927545,775.1603260594793,385.9719465856329,163.74388654453554,163.74388654453554,20,0
0,0.0,3143.160034171006,228.2000043544728,114.86577400392926,96.98225886144348,96.98225886144348,22,0
0,0.0,2691.7556174871097,453.0580326499694,226.120742761665,136.43663639044993,136.43663639044993,0,0
0,0.0,2431.156929409228,296.8657938537724,148.08325590599705,32.18078837988037,32.18078837988037,2,0
0,0.0,3268.1609993973425,1509.8570803713517,758.4045610906747,79.53707872075083,79.53707872075083,4,0
0,0.0,3187.0891935800687,81.56543286570093,40.16352869874481,129.12034696517802,129.12034696517802,6,0
0,0.0,3200.9041984165938,561.1917409033396,282.7162422686849,79.62095315928661,79.62095315928661,8,0
0,0.0,3250.053025174316,209.02235430235817,103.63317387253676,5.331555828480646,5.331555828480646,10,0
0,0.0,3259.067447233749,15.455917036174869,7.833493077605171,20.180854527467147,20.180854527467147,12,0
0,0.0,3203.1554594522704,57.52120166868232,28.71274625724575,139.0278520731544,139.0278520731544,14,0
0,0.0,3438.9546879198147,392.0816412238264,196.8336227033573,110.48860611727387,110.48860611727387,16,0
0,0.0,3664.379791181081,301.7156472522315,149.01582248703986,7.032371013840248,7.032371013840248,18,0
0,0.0,4105.786280925696,443.82520488821007,224.8164820033145,33.66327452178365,33.66327452178365,20,0
0,0.0,4470.342706570966,685.7189775095976,336.2741205604892,55.996745994008336,55.996745994008336,22,0
0,0.0,4097.306577255241,703.1928464045945,357.8083741422672,71.79130538125655,71.79130538125655,0,0
0,0.0,2561.2635461911354,1955.5591037613192,977.6437680239897,90.95891180012164,90.95891180012164,2,0
0,0.0,2887.093163249374,365.4071700309878,180.77034658671928,158.53499716533895,158.53499716533895,4,0
0,0.0,3116.953602378505,354.936914381939,178.2110030369568,77.81236421744933,77.81236421744933,6,0
0,0.0,3361.5586504947937,444.81594992669966,221.5464056082068,12.930891544142357,12.930891544142357,8,0
0,0.0,3335.67552560603,214.83158706470377,108.48558190951516,45.2043730216468,45.2043730216468,10,0
0,0.0,3325.669344000331,11.72641795188383,5.8803600260178,53.28852271422849,53.28852271422849,12,0
0,0.0,3210.246181049929,124.32538521213048,62.16269260606524,10.078858214655869,10.078858214655869,14,0
0,0.0,3129.784042271361,144.4657356376682,72.20278332578168,77.66601806248204,77.66601806248204,16,0
0,0.0,2924.1712136328074,252.4553492968458,124.87486362580998,23.213110610490386,23.213110610490386,18,0
0,0.0,1690.4574326825132,1449.7930432501794,729.8636492379591,13.79039375050172,13.79039375050172,20,0
0,0.0,2217.3916624754397,1351.3481073391274,676.0496368011198,50.17260176402606,50.17260176402606,22,0
0,0.0,2226.4993455383915,154.57668248538383,77.60090042495911,39.10297285916087,39.10297285916087,0,0
0,0.0,2413.6123463034774,581.059054823799,287.85091473313287,162.69260989116316,162.69260989116316,2,0
0,0.0,2461.6995429805734,194.50896092780027,97.71591673738222,13.46182704426502,13.46182704426502,4,0
0,0.0,3006.0334342124884,1469.206106427693,366.0812557544085,10.081248958995843,10.081248958995843,8,0
0,0.0,3060.362461302162,149.4833109876822,74.36980646153343,15.603984485900014,15.603984485900014,10,0
0,0.0,3266.44685813893,209.6844619724643,105.61970940266846,56.686730210830376,56.686730210830376,12,0
0,0.0,3296.7185028268373,34.37286006741876,17.28727245637155,18.24252850389189,18.24252850389189,14,0
0,0.0,3197.671305043578,171.47439877575684,85.79678048543775,98.32151769477684,98.32151769477684,16,0
0,0.0,3213.7632804868786,61.63796821068804,30.8747301458852,160.68817610981736,160.68817610981736,18,0
0,0.0,2765.824372493048,581.940233352228,289.7627717936405,69.44188961603601,69.44188961603601,20,0
0,0.0,2242.162404082565,608.7142138789503,304.3571069394752,16.214698091352062,16.214698091352062,22,0
0,0.0,1624.68135807343,743.8866983001211,372.5124654166694,62.65183987437744,62.65183987437744,0,0
0,0.0,2657.1306392323545,1047.5757213341767,523.8606190864059,126.84688522463634,126.84688522463634,2,0
0,0.0,2877.913295580374,299.9823597074225,149.8870915956587,37.38430110160124,37.38430110160124,4,0
0,0.0,2894.422407069337,39.408921666674544,19.767607356838283,25.10438173221266,25.10438173221266,6,0
0,0.0,3255.9737161633307,443.4751378726419,221.1846074177765,103.09647757455828,103.09647757455828,8,0
0,0.0,3381.987581270503,230.0023872465837,114.5240102472616,91.8674718724277,91.8674718724277,10,0
0,0.0,3209.5039189938457,366.9231892077757,184.2549143741097,65.44054073245371,65.44054073245371,12,0
0,0.0,3276.933214325566,201.19012211325236,100.59506105662616,42.84390304464583,42.84390304464583,14,0
0,0.0,2926.9009219865216,354.8485711265678,177.2027820856768,119.98810605694142,119.98810605694142,16,0
0,0.0,3168.0845438353776,299.9318491929845,149.90346481948413,131.63907346036592,131.63907346036592,18,0
0,0.0,3843.485084317888,822.31332760172,405.0250348017776,3.984134660445477,3.984134660445477,20,0
0,0.0,4510.142030028566,1319.623816823442,331.8648788378897,36.53124817756856,36.53124817756856,0,0
0,0.0,4118.667265878768,777.1940891779049,388.4891309414687,72.406261534852,72.406261534852,2,0
0,0.0,3860.0485618079088,302.9241302978878,152.13823508264454,94.76613676565084,94.76613676565084,4,0
0,0.0,3703.011007202791,176.68595476712446,88.55205863311264,5.826464865058512,5.826464865058512,6,0
0,0.0,3888.367488764432,436.615328881318,218.55049832768972,83.95340017366777,83.95340017366777,8,0
0,0.0,3930.0030606547234,47.95568463836667,23.79606680883804,32.20046239616323,32.20046239616323,10,0
0,0.0,3935.1372200000383,8.294267881999849,4.149439184991587,81.32267786959608,81.32267786959608,12,0
0,0.0,3944.5901021453055,9.556328565974214,4.791473932800441,59.99360087089161,59.99360087089161,14,0
0,0.0,4000.086388543397,63.86179493638507,31.930897468192533,38.27989525686945,38.27989525686945,16,0
0,0.0,3814.0088212433793,412.4106413795639,207.0681044583584,89.79729238519701,89.79729238519701,18,0
0,0.0,4479.789388640681,665.9022149478538,331.52371370657914,112.5797474374882,112.5797474374882,20,0
0,0.0,4421.196866672193,613.3563865378842,307.4040082885122,98.02021195266808,98.02021195266808,22,0
0,0.0,3436.668143385813,1858.3152223078844,928.5128105910316,41.59918241083012,41.59918241083012,0,0
0,0.0,3339.5117987557805,651.6466998078452,325.5068848769589,146.22472336879375,146.22472336879375,2,0
0,0.0,3707.421225234232,412.2797423350473,206.85812855835127,121.59817100369396,121.59817100369396,4,0
0,0.0,3116.8712549321413,1012.9016742423756,506.4508371211879,107.10480813744036,107.10480813744036,6,0
0,0.0,2836.5821411094444,306.5568138565674,152.76917634048206,38.913837927701735,38.913837927701735,8,0
0,0.0,2983.507168310286,234.98287820686372,117.9008169400292,102.113018664555,102.113018664555,10,0
0,0.0,3019.199364709841,106.22888903184416,52.93065751067667,120.54906874291449,120.54906874291449,12,0
0,0.0,3156.791808080517,142.58425430302952,70.65427604830093,53.87750824279908,53.87750824279908,14,0
0,0.0,3323.687281532557,167.42758219595666,84.61874152821058,10.115712806783904,10.115712806783904,16,0
0,0.0,3936.676127538618,638.8990605040614,318.69705110359166,13.3337290563515,13.3337290563515,18,0
0,1.0,4974.843036063552,1536.3350979137783,766.3580923499518,40.2478264933664,40.2478264933664,20,0
1,1.0,5587.684908825528,871.8508955645304,433.2776399823729,8.280467485095755,8.280467485095755,22,1
0,0.0,4808.811331374526,780.4492366438366,389.2514895979235,134.52182515937372,134.52182515937372,0,0
0,0.0,4330.4490988366815,628.785800826438,316.5471798315168,33.84583389069144,33.84583389069144,2,0
0,0.0,4206.689791317614,224.73159811840316,113.02511221378197,12.16631479121864,12.16631479121864,4,0
0,0.0,4298.314354217438,154.29097313308327,77.37115242778935,67.84295303601726,67.84295303601726,6,0
0,0.0,3854.305664065638,791.8732463242703,394.7851664267239,75.92256485711434,75.92256485711434,8,0
0,0.0,3930.775693316854,145.859084557285,72.56670873496768,60.02381217681244,60.02381217681244,10,0
0,0.0,3903.7412997573847,130.2136065849871,65.59879424936378,160.31173759376497,160.31173759376497,12,0
0,0.0,3926.434218828628,35.630805663183665,17.741479998265724,50.237706800967175,50.237706800967175,14,0
0,0.0,3955.9828716682646,155.0394250259881,77.19805395484885,29.72554142203373,29.72554142203373,16,0
0,0.0,3579.9816703656043,452.6866535377844,227.29036997713024,134.3188178893151,134.3188178893151,18,0
0,0.0,3134.292619097673,720.3387682980048,360.1693841490024,83.03494780254705,83.03494780254705,20,0
0,0.0,2572.2954249481886,1212.8005305026843,607.7508226349755,4.790705010634042,4.790705010634042,22,0
0,0.0,1692.8555576629203,972.4375549682374,485.8813598730956,53.89374563095664,53.89374563095664,0,0
0,0.0,2435.316836611225,929.216191994615,465.5780502687006,103.21491546468968,103.21491546468968,2,0
0,0.0,2533.3770239190617,106.04892704242349,52.914225551313166,6.905141454911764,6.905141454911764,4,0
0,0.0,2390.748265620944,167.96353092359118,83.98176546179559,127.51477184365729,127.51477184365729,6,0
0,0.0,2828.3262021044507,649.6370062158751,324.81850310793754,159.81104636640515,159.81104636640515,8,0
0,0.0,2776.973697869995,215.80387141826057,108.21757028914028,63.59933971003716,63.59933971003716,10,0
0,0.0,2927.6643035886173,247.3168394676756,123.11125858457304,155.97877207395672,155.97877207395672,12,0
0,0.0,2930.648028703816,27.40684072901561,13.733940231689337,33.65182041196054,33.65182041196054,14,0
0,0.0,3545.606693370094,621.3034859886878,308.80747612305345,74.49738675180026,74.49738675180026,16,0
0,0.0,3792.19170946484,371.9659651653556,186.8393295095968,57.878846669920506,57.878846669920506,18,0
0,0.0,3930.804149514463,194.68924859409375,97.0749715981631,0.7088209606900477,0.7088209606900477,20,0
0,0.0,3454.9689528943754,984.614059448566,493.6783584978882,168.97950924685568,168.97950924685568,22,1
0,0.0,2947.333791061008,508.3493690058352,255.02476705978356,65.01148664921551,65.01148664921551,0,0
0,0.0,2406.783634378565,554.1008354671102,276.0535576642121,14.658325555608428,14.658325555608428,2,0
0,0.0,2256.2726924240865,241.16043609953687,119.51783727399956,62.85807030795297,62.85807030795297,4,0
0,0.0,2353.4254100780568,112.49703789075572,56.81668580341199,157.32577227647516,157.32577227647516,6,0
0,0.0,2867.5307310071,824.6044394609943,412.30221973049714,29.257453905309774,29.257453905309774,8,0
0,0.0,2846.6323792953626,35.41454303748988,17.70727151874494,82.17160662943277,82.17160662943277,10,0
0,0.0,3102.640749136825,325.4361311251418,162.83114274503274,86.14901433467091,86.14901433467091,12,0
0,0.0,3077.2798866745384,134.37090814581106,67.0271954170597,138.17023759165653,138.17023759165653,14,0
0,0.0,3270.8407353205807,263.0369238514885,132.087170576839,55.616223961660985,55.616223961660985,16,0
0,0.0,3199.615512171229,122.45957779800034,61.01792111734272,167.4763079362698,167.4763079362698,18,1
0,0.0,3508.5421637897703,610.2447548146733,304.82601877796924,171.10552205973826,171.10552205973826,20,1
0,0.0,3852.314026800773,349.2182760180811,172.0287073980695,44.50051314645461,44.50051314645461,22,0
0,0.0,4112.136603504347,335.3324865876146,170.09961275403867,50.150084110866885,50.150084110866885,0,0
0,0.0,4184.779670785079,104.3077437932702,52.3137193724955,83.72372150404334,83.72372150404334,2,0
0,0.0,4034.893258978301,280.9248367442534,140.2481503646252,169.20682441958544,169.20682441958544,4,1
0,0.0,3941.837097195916,101.92153651598352,51.0032709838116,35.63003486943745,35.63003486943745,6,0
0,0.0,2822.2675317748926,1181.0082995598173,591.9841100550462,8.73002208251009,8.73002208251009,8,0
0,0.0,2869.202849165919,112.09762563289664,55.90129550885551,135.8501593964447,135.8501593964447,10,0
0,0.0,3026.0790616485306,159.46036423814394,79.6637956227197,74.58085663807344,74.58085663807344,12,0
0,0.0,3141.036274065582,487.2055570657503,243.80595015800685,90.67097529640712,90.67097529640712,14,0
0,0.0,3214.9868716198325,303.0330963423059,151.95976414992356,150.34287555407963,150.34287555407963,16,0
0,0.0,2933.4251687349283,295.2321000366511,147.3295758430751,123.44333402935156,123.44333402935156,18,0
0,0.0,2286.377605436934,772.8361596811307,385.77512130505687,10.362561131134726,10.362561131134726,20,0
0,0.0,1699.0535956704466,599.1788222595208,299.3399611621253,28.14403853157316,28.14403853157316,22,0
0,0.0,1050.75795117894,890.9931928439861,447.4854205131627,18.2979095939572,18.2979095939572,0,0
0,0.0,920.8220898152076,714.8246472673492,356.47163459793006,1.161122712358292,1.161122712358292,2,0
0,0.0,1048.908670849898,157.87573996124286,78.87214319462592,40.23883656624355,40.23883656624355,4,0
0,0.0,273.94187997543634,775.0661537222625,388.66668803456537,147.11546316945623,147.11546316945623,6,0
0,0.0,1339.981513679879,1537.410408271381,766.3635377702811,42.19458167990496,42.19458167990496,8,0
0,0.0,1317.2288848758828,99.22413238005043,49.57763727525074,98.11391567271988,98.11391567271988,10,0
0,0.0,1196.9812581070971,129.43188951947468,64.8239847342945,99.14689100176396,99.14689100176396,12,0
0,0.0,1205.49349549623,67.39497271431969,33.28146800707145,118.15982385664728,118.15982385664728,14,0
0,0.0,1253.8992962358263,363.5501284987955,184.5692374271138,171.99769325127363,171.99769325127363,16,1
0,1.0,3111.945647568757,2963.6046703220877,1470.5688233162664,21.235520994505407,21.235520994505407,18,1
0,0.0,3526.393275403508,1825.5142503946292,912.6303709791232,69.5869587918792,69.5869587918792,20,0
0,0.0,2456.045404542732,1073.6264668059737,536.738686363214,121.68064808079608,121.68064808079608,22,0
0,0.0,2606.9128922891514,359.08593584906373,178.94647965900185,105.75511837982631,105.75511837982631,0,0
0,0.0,2393.1552055892807,240.408574616728,121.0279497441226,144.6293168108185,144.6293168108185,2,0
0,0.0,2297.0466975191484,117.23143834816284,58.754444946872646,62.92242493755228,62.92242493755228,4,0
0,0.0,2770.068256554649,479.7597156768821,237.30901022764164,133.4103839511124,133.4103839511124,6,0
0,0.0,3274.147954469193,1207.8052048748525,610.5165315289903,85.37228794423689,85.37228794423689,8,0
0,0.0,2958.552980151745,316.7710750222952,158.69410939051804,129.2521138166973,129.2521138166973,10,0
0,0.0,3458.838118582699,513.7589345917714,254.8969355747488,170.8989905593623,170.8989905593623,12,1
0,0.0,3770.229580039829,322.6684046602432,161.49120767091276,3.7544789380314256,3.7544789380314256,14,0
0,0.0,3955.505615557585,321.8891343707233,161.50534964942216,42.37695396828729,42.37695396828729,16,0
0,0.0,4412.34008647491,725.0966435697685,363.05256145356975,1.9817845474777973,1.9817845474777973,18,0
0,0.0,4105.836185695728,535.3689662765515,266.0953028573223,80.28501220749314,80.28501220749314,20,0
0,0.0,4451.858499627465,392.889772475436,197.2943480138889,91.99601434098236,91.99601434098236,22,0
0,0.0,4939.129985873468,1052.7553693734587,524.3385901694039,41.057105417440575,41.057105417440575,0,0
0,0.0,4709.854107226377,229.43340273040303,115.27707604039789,121.21552813461486,121.21552813461486,2,0
0,0.0,4843.519300678383,209.0621075856749,103.93917791857888,126.71737843373684,126.71737843373684,4,0
0,0.0,4515.075271582693,396.1950951120041,198.2627665281088,97.99398637461589,97.99398637461589,6,0
0,0.0,4462.600398376584,57.39705437904655,28.903258604639472,59.29444769786591,59.29444769786591,8,0
0,0.0,4349.173256751534,165.21917125479135,82.62106077472549,21.706083247327456,21.706083247327456,10,0
0,0.0,4406.132448609208,59.63854159099911,29.69964721643337,115.27104000216484,115.27104000216484,12,0
0,0.0,4575.104777115192,171.90914748351642,85.96651353530478,28.015228931951235,28.015228931951235,14,0
0,0.0,4572.751484184491,23.516479508084046,11.77786953660303,85.10652410133713,85.10652410133713,16,0
0,0.0,5071.314099582582,774.9727207066258,385.55856751573424,41.81829923866656,41.81829923866656,18,0
0,0.0,4713.339329557794,669.5368693815359,336.16913943842803,78.9718834958897,78.9718834958897,20,0
0,0.0,4171.275573655779,622.597661650884,311.298830825442,33.717842084348774,33.717842084348774,22,0
0,0.0,2512.471185340757,1715.4394706521534,857.6006241282811,42.9058974735635,42.9058974735635,0,0
0,0.0,2176.495585542804,1600.4728972668877,801.5724026378401,39.68274025946519,39.68274025946519,2,0
0,0.0,2724.1953460206205,547.9780223558545,272.85212731411843,79.9352093590161,79.9352093590161,4,0
0,0.0,2848.715079440714,255.85329607979028,128.06894686975042,64.93471301269736,64.93471301269736,6,0
0,0.0,3417.839442836367,605.9287261737776,303.3857321593323,80.87695103862043,80.87695103862043,8,0
0,0.0,3374.149904902467,62.43122461234173,31.31128567907916,152.92638559249065,152.92638559249065,10,0
0,0.0,3738.4731181504026,415.380065853026,206.97138229354923,103.3066528107135,103.3066528107135,12,0
0,0.0,3739.4508133885392,1.7198764066375654,0.8631751099812123,82.87983811992687,82.87983811992687,14,0
0,0.0,3927.1076020914575,196.90092045082497,98.20494785577306,73.771846759055,73.771846759055,16,0
0,0.0,4179.1535220932965,409.3411552432057,204.52854391055385,37.109027632720455,37.109027632720455,18,0
0,0.0,4452.573732273275,442.1243441233698,221.1850526464885,4.373940849595563,4.373940849595563,20,0
0,0.0,4533.307300141611,1027.1330908655464,515.1405861125616,42.281500043552455,42.281500043552455,22,0
0,0.0,4351.118820839383,197.2270174081844,97.82547019419452,79.19310866500479,79.19310866500479,0,0
0,0.0,4341.747877637987,10.667568878155098,5.329343319644512,5.533237064011587,5.533237064011587,2,0
0,0.0,4129.404661939541,301.5863953801806,151.46638160834962,15.33553055284858,15.33553055284858,4,0
0,0.0,3211.4979919352063,978.4412926355034,491.2675946287046,64.7108706422062,64.7108706422062,6,0
0,0.0,2866.896206310455,885.5481078825044,439.4779691724587,36.311671685065136,36.311671685065136,8,0
0,0.0,2532.622350667085,389.3695331249555,196.10105193758253,103.9046634281468,103.9046634281468,10,0
0,0.0,2539.923338699059,57.5048374349637,28.664831731635186,63.62033650860599,63.62033650860599,12,0
0,0.0,3128.821848669988,752.0083258108739,374.44397965686665,125.56107587176052,125.56107587176052,14,0
0,0.0,3685.875759514775,705.5054437062843,353.9324968426175,75.90980207319978,75.90980207319978,16,0
0,0.0,4011.842641272716,590.7251071005686,291.95639560159896,94.97519913661208,94.97519913661208,18,0
0,0.0,4082.31403829856,1281.7123840244094,644.0765748866379,42.92816766806723,42.92816766806723,20,0
0,0.0,4257.056476149406,372.723136896704,187.9276320487583,13.382794322794297,13.382794322794297,22,0
0,0.0,3583.0909053054525,853.1801803656672,424.70252341211307,85.78916586665949,85.78916586665949,0,0
0,0.0,3054.6182560527354,533.3108324798197,132.73776250880468,34.90741892517096,34.90741892517096,4,0
0,0.0,3027.506404077144,42.05560325210484,21.23424568128716,57.98510586760574,57.98510586760574,6,0
0,0.0,2469.6280788603244,1003.9703197120028,501.7760864866319,2.241284659720293,2.241284659720293,8,0
0,0.0,2526.316551459105,61.22920354048585,30.751274099574367,91.78867583240884,91.78867583240884,10,0
0,0.0,2779.1259138981072,1072.2956015781842,535.4041838670546,65.91942362885045,65.91942362885045,12,0
0,0.0,3129.4933626866195,433.90637674278,216.95318837139,26.43794230191893,26.43794230191893,14,0
0,0.0,3435.1907295804654,439.3177765617166,219.475991621174,82.75401324442343,82.75401324442343,16,0
0,0.0,3622.204309645749,211.35542437873545,105.39957442352784,14.716222492617248,14.716222492617248,18,0
0,0.0,4240.390777947603,768.001402592581,384.9631090689629,67.04913122830618,67.04913122830618,20,0
0,0.0,5342.474421717035,1724.2593201299533,429.81121399167927,25.41060669459592,25.41060669459592,0,0
0,0.0,5458.746701959304,233.6862176579944,116.1815196200497,104.1108453636608,104.1108453636608,2,0
0,0.0,5487.101117704348,250.8276303317783,126.57407754337004,143.84152358091373,143.84152358091373,4,0
0,0.0,5396.138233874269,148.5318391955364,74.20408286204983,46.298892800467854,46.298892800467854,6,0
0,0.0,5171.684641057181,227.58628669757653,114.25333037390538,62.40682016924799,62.40682016924799,8,0
0,0.0,5030.102832593108,207.58152111681213,104.18144096201362,36.24268605050534,36.24268605050534,10,0
0,0.0,5220.526793778051,190.44065291743303,94.74659349126024,133.1101381888309,133.1101381888309,12,0
0,0.0,4886.2603845286685,365.22840319579694,183.50624584855117,157.84984804986647,157.84984804986647,14,0
0,0.0,4944.375502844336,95.07395610178936,47.54358132607886,152.0183249092002,152.0183249092002,16,0
0,0.0,4956.68954732109,166.1204531109275,82.70413928908022,138.75611342016603,138.75611342016603,18,0
